Source,Target,Type,Id,Label,Weight
2,77,Directed,1374,,1.0
63,77,Directed,1375,,1.0
68,77,Directed,1376,,1.0
69,77,Directed,1377,,1.0
12,77,Directed,1378,,1.0
22,77,Directed,1379,,1.0
38,77,Directed,1380,,1.0
27,77,Directed,1381,,1.0
66,77,Directed,1382,,1.0
29,77,Directed,1383,,1.0
19,77,Directed,1384,,1.0
3,77,Directed,1385,,1.0
88,77,Directed,1386,,1.0
9,77,Directed,1387,,1.0
91,77,Directed,1388,,1.0
43,77,Directed,1389,,1.0
97,77,Directed,1390,,1.0
23,77,Directed,1391,,1.0
6,77,Directed,1392,,1.0
34,77,Directed,1393,,1.0
37,71,Directed,1394,,1.0
4,71,Directed,1395,,1.0
61,71,Directed,1396,,1.0
0,71,Directed,1397,,1.0
51,34,Directed,1398,,1.0
83,34,Directed,1399,,1.0
55,34,Directed,1400,,1.0
99,34,Directed,1401,,1.0
60,34,Directed,1402,,1.0
70,34,Directed,1403,,1.0
95,34,Directed,1404,,1.0
18,34,Directed,1405,,1.0
2,34,Directed,1406,,1.0
63,34,Directed,1407,,1.0
68,34,Directed,1408,,1.0
12,34,Directed,1409,,1.0
22,34,Directed,1410,,1.0
38,34,Directed,1411,,1.0
27,34,Directed,1412,,1.0
66,34,Directed,1413,,1.0
29,34,Directed,1414,,1.0
19,34,Directed,1415,,1.0
3,34,Directed,1416,,1.0
50,34,Directed,1417,,1.0
9,34,Directed,1418,,1.0
76,34,Directed,1419,,1.0
91,34,Directed,1420,,1.0
6,34,Directed,1421,,1.0
64,34,Directed,1422,,1.0
77,34,Directed,1423,,1.0
92,34,Directed,1424,,1.0
89,34,Directed,1425,,1.0
42,34,Directed,1426,,1.0
33,35,Directed,1427,,1.0
87,35,Directed,1428,,1.0
73,35,Directed,1429,,1.0
98,35,Directed,1430,,1.0
52,35,Directed,1431,,1.0
46,35,Directed,1432,,1.0
5,35,Directed,1433,,1.0
40,35,Directed,1434,,1.0
53,92,Directed,1435,,1.0
99,92,Directed,1436,,1.0
18,92,Directed,1437,,1.0
2,92,Directed,1438,,1.0
48,92,Directed,1439,,1.0
38,92,Directed,1440,,1.0
3,92,Directed,1441,,1.0
91,92,Directed,1442,,1.0
75,92,Directed,1443,,1.0
31,92,Directed,1444,,1.0
34,92,Directed,1445,,1.0
89,92,Directed,1446,,1.0
16,92,Directed,1447,,1.0
11,89,Directed,1448,,1.0
51,89,Directed,1449,,1.0
99,89,Directed,1450,,1.0
60,89,Directed,1451,,1.0
95,89,Directed,1452,,1.0
18,89,Directed,1453,,1.0
2,89,Directed,1454,,1.0
48,89,Directed,1455,,1.0
66,89,Directed,1456,,1.0
19,89,Directed,1457,,1.0
3,89,Directed,1458,,1.0
50,89,Directed,1459,,1.0
9,89,Directed,1460,,1.0
91,89,Directed,1461,,1.0
78,89,Directed,1462,,1.0
43,89,Directed,1463,,1.0
23,89,Directed,1464,,1.0
6,89,Directed,1465,,1.0
34,89,Directed,1466,,1.0
92,89,Directed,1467,,1.0
16,89,Directed,1468,,1.0
0,89,Directed,1469,,1.0
87,5,Directed,1470,,1.0
73,5,Directed,1471,,1.0
94,5,Directed,1472,,1.0
98,5,Directed,1473,,1.0
52,5,Directed,1474,,1.0
46,5,Directed,1475,,1.0
35,5,Directed,1476,,1.0
25,58,Directed,1477,,1.0
54,58,Directed,1478,,1.0
38,58,Directed,1479,,1.0
49,58,Directed,1480,,1.0
10,58,Directed,1481,,1.0
78,58,Directed,1482,,1.0
45,58,Directed,1483,,1.0
59,58,Directed,1484,,1.0
75,58,Directed,1485,,1.0
23,58,Directed,1486,,1.0
6,58,Directed,1487,,1.0
44,16,Directed,1488,,1.0
18,16,Directed,1489,,1.0
2,16,Directed,1490,,1.0
48,16,Directed,1491,,1.0
38,16,Directed,1492,,1.0
66,16,Directed,1493,,1.0
3,16,Directed,1494,,1.0
9,16,Directed,1495,,1.0
91,16,Directed,1496,,1.0
92,16,Directed,1497,,1.0
89,16,Directed,1498,,1.0
74,42,Directed,1499,,1.0
93,42,Directed,1500,,1.0
44,42,Directed,1501,,1.0
53,42,Directed,1502,,1.0
60,42,Directed,1503,,1.0
30,42,Directed,1504,,1.0
37,42,Directed,1505,,1.0
18,42,Directed,1506,,1.0
2,42,Directed,1507,,1.0
20,42,Directed,1508,,1.0
14,42,Directed,1509,,1.0
21,42,Directed,1510,,1.0
22,42,Directed,1511,,1.0
38,42,Directed,1512,,1.0
24,42,Directed,1513,,1.0
19,42,Directed,1514,,1.0
57,42,Directed,1515,,1.0
3,42,Directed,1516,,1.0
88,42,Directed,1517,,1.0
9,42,Directed,1518,,1.0
49,42,Directed,1519,,1.0
91,42,Directed,1520,,1.0
75,42,Directed,1521,,1.0
7,42,Directed,1522,,1.0
61,42,Directed,1523,,1.0
31,42,Directed,1524,,1.0
23,42,Directed,1525,,1.0
34,42,Directed,1526,,1.0
83,0,Directed,1527,,1.0
99,0,Directed,1528,,1.0
84,0,Directed,1529,,1.0
30,0,Directed,1530,,1.0
37,0,Directed,1531,,1.0
95,0,Directed,1532,,1.0
4,0,Directed,1533,,1.0
63,0,Directed,1534,,1.0
68,0,Directed,1535,,1.0
22,0,Directed,1536,,1.0
38,0,Directed,1537,,1.0
24,0,Directed,1538,,1.0
29,0,Directed,1539,,1.0
19,0,Directed,1540,,1.0
57,0,Directed,1541,,1.0
3,0,Directed,1542,,1.0
88,0,Directed,1543,,1.0
50,0,Directed,1544,,1.0
91,0,Directed,1545,,1.0
78,0,Directed,1546,,1.0
79,0,Directed,1547,,1.0
45,0,Directed,1548,,1.0
43,0,Directed,1549,,1.0
75,0,Directed,1550,,1.0
61,0,Directed,1551,,1.0
97,0,Directed,1552,,1.0
31,0,Directed,1553,,1.0
1,0,Directed,1554,,1.0
71,0,Directed,1555,,1.0
89,0,Directed,1556,,1.0
87,40,Directed,1557,,1.0
38,40,Directed,1558,,1.0
73,40,Directed,1559,,1.0
52,40,Directed,1560,,1.0
46,40,Directed,1561,,1.0
35,40,Directed,1562,,1.0
