Source,Target,Type,Id,Label,Weight
131,191,Directed,1789,,1.0
141,191,Directed,1790,,1.0
142,191,Directed,1791,,1.0
149,191,Directed,1792,,1.0
151,191,Directed,1793,,1.0
168,191,Directed,1794,,1.0
199,191,Directed,1795,,1.0
134,192,Directed,1796,,1.0
158,192,Directed,1797,,1.0
167,192,Directed,1798,,1.0
123,255,Directed,1799,,1.0
129,255,Directed,1800,,1.0
104,194,Directed,1801,,1.0
126,194,Directed,1802,,1.0
281,194,Directed,1803,,1.0
292,194,Directed,1804,,1.0
178,194,Directed,1805,,1.0
106,195,Directed,1806,,1.0
113,195,Directed,1807,,1.0
131,195,Directed,1808,,1.0
134,195,Directed,1809,,1.0
135,195,Directed,1810,,1.0
141,195,Directed,1811,,1.0
155,195,Directed,1812,,1.0
167,195,Directed,1813,,1.0
168,195,Directed,1814,,1.0
170,195,Directed,1815,,1.0
172,195,Directed,1816,,1.0
100,196,Directed,1817,,1.0
307,196,Directed,1818,,1.0
117,196,Directed,1819,,1.0
120,196,Directed,1820,,1.0
139,196,Directed,1821,,1.0
219,196,Directed,1822,,1.0
298,196,Directed,1823,,1.0
177,196,Directed,1824,,1.0
244,196,Directed,1825,,1.0
201,196,Directed,1826,,1.0
183,196,Directed,1827,,1.0
237,196,Directed,1828,,1.0
188,196,Directed,1829,,1.0
307,223,Directed,1830,,1.0
102,223,Directed,1831,,1.0
109,223,Directed,1832,,1.0
120,223,Directed,1833,,1.0
244,223,Directed,1834,,1.0
201,223,Directed,1835,,1.0
103,199,Directed,1836,,1.0
118,199,Directed,1837,,1.0
125,199,Directed,1838,,1.0
131,199,Directed,1839,,1.0
135,199,Directed,1840,,1.0
141,199,Directed,1841,,1.0
142,199,Directed,1842,,1.0
149,199,Directed,1843,,1.0
151,199,Directed,1844,,1.0
167,199,Directed,1845,,1.0
168,199,Directed,1846,,1.0
191,199,Directed,1847,,1.0
219,201,Directed,1848,,1.0
223,201,Directed,1849,,1.0
237,201,Directed,1850,,1.0
244,201,Directed,1851,,1.0
709,201,Directed,1852,,1.0
283,201,Directed,1853,,1.0
292,201,Directed,1854,,1.0
294,201,Directed,1855,,1.0
298,201,Directed,1856,,1.0
307,201,Directed,1857,,1.0
577,204,Directed,1858,,1.0
559,204,Directed,1859,,1.0
581,204,Directed,1860,,1.0
216,205,Directed,1861,,1.0
427,205,Directed,1862,,1.0
427,462,Directed,1863,,1.0
404,419,Directed,1864,,1.0
711,646,Directed,1865,,1.0
216,646,Directed,1866,,1.0
504,646,Directed,1867,,1.0
259,646,Directed,1868,,1.0
700,646,Directed,1869,,1.0
298,646,Directed,1870,,1.0
442,209,Directed,1871,,1.0
508,209,Directed,1872,,1.0
267,209,Directed,1873,,1.0
615,209,Directed,1874,,1.0
550,209,Directed,1875,,1.0
526,209,Directed,1876,,1.0
225,210,Directed,1877,,1.0
230,210,Directed,1878,,1.0
231,210,Directed,1879,,1.0
254,210,Directed,1880,,1.0
266,210,Directed,1881,,1.0
267,210,Directed,1882,,1.0
273,210,Directed,1883,,1.0
284,210,Directed,1884,,1.0
308,210,Directed,1885,,1.0
491,497,Directed,1886,,1.0
559,497,Directed,1887,,1.0
456,497,Directed,1888,,1.0
526,497,Directed,1889,,1.0
209,442,Directed,1890,,1.0
601,442,Directed,1891,,1.0
508,442,Directed,1892,,1.0
481,442,Directed,1893,,1.0
267,442,Directed,1894,,1.0
335,442,Directed,1895,,1.0
541,442,Directed,1896,,1.0
437,442,Directed,1897,,1.0
559,442,Directed,1898,,1.0
581,442,Directed,1899,,1.0
472,442,Directed,1900,,1.0
646,711,Directed,1901,,1.0
216,711,Directed,1902,,1.0
346,711,Directed,1903,,1.0
657,711,Directed,1904,,1.0
671,711,Directed,1905,,1.0
688,711,Directed,1906,,1.0
639,711,Directed,1907,,1.0
504,711,Directed,1908,,1.0
651,711,Directed,1909,,1.0
259,711,Directed,1910,,1.0
700,711,Directed,1911,,1.0
709,711,Directed,1912,,1.0
642,711,Directed,1913,,1.0
294,711,Directed,1914,,1.0
298,711,Directed,1915,,1.0
717,711,Directed,1916,,1.0
621,711,Directed,1917,,1.0
658,711,Directed,1918,,1.0
399,478,Directed,1919,,1.0
508,478,Directed,1920,,1.0
481,478,Directed,1921,,1.0
512,478,Directed,1922,,1.0
615,478,Directed,1923,,1.0
648,478,Directed,1924,,1.0
526,478,Directed,1925,,1.0
472,478,Directed,1926,,1.0
530,478,Directed,1927,,1.0
205,216,Directed,1928,,1.0
646,216,Directed,1929,,1.0
711,216,Directed,1930,,1.0
225,216,Directed,1931,,1.0
504,216,Directed,1932,,1.0
259,216,Directed,1933,,1.0
709,216,Directed,1934,,1.0
294,216,Directed,1935,,1.0
298,216,Directed,1936,,1.0
658,216,Directed,1937,,1.0
254,217,Directed,1938,,1.0
266,217,Directed,1939,,1.0
284,217,Directed,1940,,1.0
711,346,Directed,1941,,1.0
404,346,Directed,1942,,1.0
658,346,Directed,1943,,1.0
201,219,Directed,1944,,1.0
688,219,Directed,1945,,1.0
237,219,Directed,1946,,1.0
244,219,Directed,1947,,1.0
709,219,Directed,1948,,1.0
281,219,Directed,1949,,1.0
283,219,Directed,1950,,1.0
285,219,Directed,1951,,1.0
292,219,Directed,1952,,1.0
294,219,Directed,1953,,1.0
298,219,Directed,1954,,1.0
317,219,Directed,1955,,1.0
711,657,Directed,1956,,1.0
351,657,Directed,1957,,1.0
639,657,Directed,1958,,1.0
651,657,Directed,1959,,1.0
335,657,Directed,1960,,1.0
713,657,Directed,1961,,1.0
642,657,Directed,1962,,1.0
621,657,Directed,1963,,1.0
658,657,Directed,1964,,1.0
478,399,Directed,1965,,1.0
554,399,Directed,1966,,1.0
615,399,Directed,1967,,1.0
559,399,Directed,1968,,1.0
581,399,Directed,1969,,1.0
711,671,Directed,1970,,1.0
688,671,Directed,1971,,1.0
639,671,Directed,1972,,1.0
709,671,Directed,1973,,1.0
283,671,Directed,1974,,1.0
427,671,Directed,1975,,1.0
437,671,Directed,1976,,1.0
717,671,Directed,1977,,1.0
658,671,Directed,1978,,1.0
201,223,Directed,1979,,1.0
244,223,Directed,1980,,1.0
709,223,Directed,1981,,1.0
307,223,Directed,1982,,1.0
711,688,Directed,1983,,1.0
219,688,Directed,1984,,1.0
671,688,Directed,1985,,1.0
237,688,Directed,1986,,1.0
628,688,Directed,1987,,1.0
639,688,Directed,1988,,1.0
710,688,Directed,1989,,1.0
651,688,Directed,1990,,1.0
404,688,Directed,1991,,1.0
642,688,Directed,1992,,1.0
708,688,Directed,1993,,1.0
437,688,Directed,1994,,1.0
717,688,Directed,1995,,1.0
658,688,Directed,1996,,1.0
210,225,Directed,1997,,1.0
216,225,Directed,1998,,1.0
226,225,Directed,1999,,1.0
230,225,Directed,2000,,1.0
231,225,Directed,2001,,1.0
254,225,Directed,2002,,1.0
266,225,Directed,2003,,1.0
273,225,Directed,2004,,1.0
308,225,Directed,2005,,1.0
225,226,Directed,2006,,1.0
231,226,Directed,2007,,1.0
254,226,Directed,2008,,1.0
266,226,Directed,2009,,1.0
273,226,Directed,2010,,1.0
308,226,Directed,2011,,1.0
333,418,Directed,2012,,1.0
657,351,Directed,2013,,1.0
651,351,Directed,2014,,1.0
362,351,Directed,2015,,1.0
335,351,Directed,2016,,1.0
713,351,Directed,2017,,1.0
333,351,Directed,2018,,1.0
350,351,Directed,2019,,1.0
658,351,Directed,2020,,1.0
210,230,Directed,2021,,1.0
225,230,Directed,2022,,1.0
231,230,Directed,2023,,1.0
210,231,Directed,2024,,1.0
225,231,Directed,2025,,1.0
226,231,Directed,2026,,1.0
230,231,Directed,2027,,1.0
308,231,Directed,2028,,1.0
676,402,Directed,2029,,1.0
362,355,Directed,2030,,1.0
333,355,Directed,2031,,1.0
350,355,Directed,2032,,1.0
534,594,Directed,2033,,1.0
559,594,Directed,2034,,1.0
581,594,Directed,2035,,1.0
201,237,Directed,2036,,1.0
219,237,Directed,2037,,1.0
688,237,Directed,2038,,1.0
244,237,Directed,2039,,1.0
709,237,Directed,2040,,1.0
283,237,Directed,2041,,1.0
285,237,Directed,2042,,1.0
292,237,Directed,2043,,1.0
294,237,Directed,2044,,1.0
298,237,Directed,2045,,1.0
307,237,Directed,2046,,1.0
534,595,Directed,2047,,1.0
559,595,Directed,2048,,1.0
350,388,Directed,2049,,1.0
442,601,Directed,2050,,1.0
537,601,Directed,2051,,1.0
522,601,Directed,2052,,1.0
550,601,Directed,2053,,1.0
577,601,Directed,2054,,1.0
559,601,Directed,2055,,1.0
526,601,Directed,2056,,1.0
201,244,Directed,2057,,1.0
219,244,Directed,2058,,1.0
223,244,Directed,2059,,1.0
237,244,Directed,2060,,1.0
709,244,Directed,2061,,1.0
283,244,Directed,2062,,1.0
285,244,Directed,2063,,1.0
401,244,Directed,2064,,1.0
292,244,Directed,2065,,1.0
294,244,Directed,2066,,1.0
298,244,Directed,2067,,1.0
437,244,Directed,2068,,1.0
307,244,Directed,2069,,1.0
534,616,Directed,2070,,1.0
559,616,Directed,2071,,1.0
688,628,Directed,2072,,1.0
710,628,Directed,2073,,1.0
717,628,Directed,2074,,1.0
505,492,Directed,2075,,1.0
711,639,Directed,2076,,1.0
657,639,Directed,2077,,1.0
671,639,Directed,2078,,1.0
688,639,Directed,2079,,1.0
373,639,Directed,2080,,1.0
709,639,Directed,2081,,1.0
642,639,Directed,2082,,1.0
708,639,Directed,2083,,1.0
717,639,Directed,2084,,1.0
658,639,Directed,2085,,1.0
646,504,Directed,2086,,1.0
711,504,Directed,2087,,1.0
216,504,Directed,2088,,1.0
259,504,Directed,2089,,1.0
700,504,Directed,2090,,1.0
709,504,Directed,2091,,1.0
298,504,Directed,2092,,1.0
658,504,Directed,2093,,1.0
688,710,Directed,2094,,1.0
628,710,Directed,2095,,1.0
559,479,Directed,2096,,1.0
402,676,Directed,2097,,1.0
209,508,Directed,2098,,1.0
442,508,Directed,2099,,1.0
478,508,Directed,2100,,1.0
481,508,Directed,2101,,1.0
512,508,Directed,2102,,1.0
615,508,Directed,2103,,1.0
550,508,Directed,2104,,1.0
437,508,Directed,2105,,1.0
577,508,Directed,2106,,1.0
559,508,Directed,2107,,1.0
526,508,Directed,2108,,1.0
472,508,Directed,2109,,1.0
210,254,Directed,2110,,1.0
217,254,Directed,2111,,1.0
225,254,Directed,2112,,1.0
226,254,Directed,2113,,1.0
266,254,Directed,2114,,1.0
273,254,Directed,2115,,1.0
284,254,Directed,2116,,1.0
711,651,Directed,2117,,1.0
657,651,Directed,2118,,1.0
688,651,Directed,2119,,1.0
351,651,Directed,2120,,1.0
713,651,Directed,2121,,1.0
642,651,Directed,2122,,1.0
658,651,Directed,2123,,1.0
442,481,Directed,2124,,1.0
478,481,Directed,2125,,1.0
508,481,Directed,2126,,1.0
512,481,Directed,2127,,1.0
708,481,Directed,2128,,1.0
615,481,Directed,2129,,1.0
437,481,Directed,2130,,1.0
559,481,Directed,2131,,1.0
581,481,Directed,2132,,1.0
526,481,Directed,2133,,1.0
472,481,Directed,2134,,1.0
581,446,Directed,2135,,1.0
646,259,Directed,2136,,1.0
711,259,Directed,2137,,1.0
216,259,Directed,2138,,1.0
504,259,Directed,2139,,1.0
700,259,Directed,2140,,1.0
709,259,Directed,2141,,1.0
298,259,Directed,2142,,1.0
658,259,Directed,2143,,1.0
478,512,Directed,2144,,1.0
508,512,Directed,2145,,1.0
481,512,Directed,2146,,1.0
615,512,Directed,2147,,1.0
550,512,Directed,2148,,1.0
559,512,Directed,2149,,1.0
581,512,Directed,2150,,1.0
472,512,Directed,2151,,1.0
646,700,Directed,2152,,1.0
711,700,Directed,2153,,1.0
504,700,Directed,2154,,1.0
259,700,Directed,2155,,1.0
298,700,Directed,2156,,1.0
497,491,Directed,2157,,1.0
559,491,Directed,2158,,1.0
581,491,Directed,2159,,1.0
456,491,Directed,2160,,1.0
594,534,Directed,2161,,1.0
595,534,Directed,2162,,1.0
616,534,Directed,2163,,1.0
541,534,Directed,2164,,1.0
559,534,Directed,2165,,1.0
581,534,Directed,2166,,1.0
526,534,Directed,2167,,1.0
492,505,Directed,2168,,1.0
210,266,Directed,2169,,1.0
217,266,Directed,2170,,1.0
225,266,Directed,2171,,1.0
226,266,Directed,2172,,1.0
254,266,Directed,2173,,1.0
273,266,Directed,2174,,1.0
284,266,Directed,2175,,1.0
308,266,Directed,2176,,1.0
209,267,Directed,2177,,1.0
210,267,Directed,2178,,1.0
442,267,Directed,2179,,1.0
615,267,Directed,2180,,1.0
559,482,Directed,2181,,1.0
399,554,Directed,2182,,1.0
541,554,Directed,2183,,1.0
530,554,Directed,2184,,1.0
419,404,Directed,2185,,1.0
346,404,Directed,2186,,1.0
688,404,Directed,2187,,1.0
658,404,Directed,2188,,1.0
351,362,Directed,2189,,1.0
355,362,Directed,2190,,1.0
333,362,Directed,2191,,1.0
210,273,Directed,2192,,1.0
225,273,Directed,2193,,1.0
226,273,Directed,2194,,1.0
254,273,Directed,2195,,1.0
266,273,Directed,2196,,1.0
284,273,Directed,2197,,1.0
308,273,Directed,2198,,1.0
639,373,Directed,2199,,1.0
442,335,Directed,2200,,1.0
657,335,Directed,2201,,1.0
351,335,Directed,2202,,1.0
333,335,Directed,2203,,1.0
201,709,Directed,2204,,1.0
711,709,Directed,2205,,1.0
216,709,Directed,2206,,1.0
219,709,Directed,2207,,1.0
671,709,Directed,2208,,1.0
223,709,Directed,2209,,1.0
237,709,Directed,2210,,1.0
244,709,Directed,2211,,1.0
639,709,Directed,2212,,1.0
504,709,Directed,2213,,1.0
259,709,Directed,2214,,1.0
283,709,Directed,2215,,1.0
294,709,Directed,2216,,1.0
298,709,Directed,2217,,1.0
657,713,Directed,2218,,1.0
351,713,Directed,2219,,1.0
651,713,Directed,2220,,1.0
333,713,Directed,2221,,1.0
711,642,Directed,2222,,1.0
657,642,Directed,2223,,1.0
688,642,Directed,2224,,1.0
639,642,Directed,2225,,1.0
651,642,Directed,2226,,1.0
708,642,Directed,2227,,1.0
717,642,Directed,2228,,1.0
658,642,Directed,2229,,1.0
219,281,Directed,2230,,1.0
285,281,Directed,2231,,1.0
292,281,Directed,2232,,1.0
418,333,Directed,2233,,1.0
351,333,Directed,2234,,1.0
355,333,Directed,2235,,1.0
362,333,Directed,2236,,1.0
335,333,Directed,2237,,1.0
713,333,Directed,2238,,1.0
350,333,Directed,2239,,1.0
201,283,Directed,2240,,1.0
219,283,Directed,2241,,1.0
671,283,Directed,2242,,1.0
237,283,Directed,2243,,1.0
244,283,Directed,2244,,1.0
709,283,Directed,2245,,1.0
292,283,Directed,2246,,1.0
294,283,Directed,2247,,1.0
437,283,Directed,2248,,1.0
307,283,Directed,2249,,1.0
658,283,Directed,2250,,1.0
210,284,Directed,2251,,1.0
217,284,Directed,2252,,1.0
254,284,Directed,2253,,1.0
266,284,Directed,2254,,1.0
273,284,Directed,2255,,1.0
219,285,Directed,2256,,1.0
237,285,Directed,2257,,1.0
244,285,Directed,2258,,1.0
281,285,Directed,2259,,1.0
292,285,Directed,2260,,1.0
294,285,Directed,2261,,1.0
298,285,Directed,2262,,1.0
317,285,Directed,2263,,1.0
601,537,Directed,2264,,1.0
615,537,Directed,2265,,1.0
541,537,Directed,2266,,1.0
577,537,Directed,2267,,1.0
526,537,Directed,2268,,1.0
688,708,Directed,2269,,1.0
639,708,Directed,2270,,1.0
481,708,Directed,2271,,1.0
642,708,Directed,2272,,1.0
658,708,Directed,2273,,1.0
244,401,Directed,2274,,1.0
201,292,Directed,2275,,1.0
219,292,Directed,2276,,1.0
237,292,Directed,2277,,1.0
244,292,Directed,2278,,1.0
281,292,Directed,2279,,1.0
283,292,Directed,2280,,1.0
285,292,Directed,2281,,1.0
294,292,Directed,2282,,1.0
298,292,Directed,2283,,1.0
307,292,Directed,2284,,1.0
209,615,Directed,2285,,1.0
478,615,Directed,2286,,1.0
399,615,Directed,2287,,1.0
508,615,Directed,2288,,1.0
481,615,Directed,2289,,1.0
512,615,Directed,2290,,1.0
267,615,Directed,2291,,1.0
537,615,Directed,2292,,1.0
541,615,Directed,2293,,1.0
522,615,Directed,2294,,1.0
577,615,Directed,2295,,1.0
559,615,Directed,2296,,1.0
581,615,Directed,2297,,1.0
648,615,Directed,2298,,1.0
526,615,Directed,2299,,1.0
472,615,Directed,2300,,1.0
530,615,Directed,2301,,1.0
201,294,Directed,2302,,1.0
711,294,Directed,2303,,1.0
216,294,Directed,2304,,1.0
219,294,Directed,2305,,1.0
237,294,Directed,2306,,1.0
244,294,Directed,2307,,1.0
709,294,Directed,2308,,1.0
283,294,Directed,2309,,1.0
285,294,Directed,2310,,1.0
292,294,Directed,2311,,1.0
658,294,Directed,2312,,1.0
442,541,Directed,2313,,1.0
534,541,Directed,2314,,1.0
554,541,Directed,2315,,1.0
537,541,Directed,2316,,1.0
615,541,Directed,2317,,1.0
577,541,Directed,2318,,1.0
559,541,Directed,2319,,1.0
581,541,Directed,2320,,1.0
648,541,Directed,2321,,1.0
526,541,Directed,2322,,1.0
472,541,Directed,2323,,1.0
530,541,Directed,2324,,1.0
601,522,Directed,2325,,1.0
615,522,Directed,2326,,1.0
577,522,Directed,2327,,1.0
559,522,Directed,2328,,1.0
581,522,Directed,2329,,1.0
526,522,Directed,2330,,1.0
201,298,Directed,2331,,1.0
646,298,Directed,2332,,1.0
711,298,Directed,2333,,1.0
216,298,Directed,2334,,1.0
219,298,Directed,2335,,1.0
237,298,Directed,2336,,1.0
244,298,Directed,2337,,1.0
504,298,Directed,2338,,1.0
259,298,Directed,2339,,1.0
700,298,Directed,2340,,1.0
709,298,Directed,2341,,1.0
285,298,Directed,2342,,1.0
292,298,Directed,2343,,1.0
437,298,Directed,2344,,1.0
307,298,Directed,2345,,1.0
317,298,Directed,2346,,1.0
658,298,Directed,2347,,1.0
205,427,Directed,2348,,1.0
462,427,Directed,2349,,1.0
671,427,Directed,2350,,1.0
437,427,Directed,2351,,1.0
209,550,Directed,2352,,1.0
601,550,Directed,2353,,1.0
508,550,Directed,2354,,1.0
512,550,Directed,2355,,1.0
577,550,Directed,2356,,1.0
559,550,Directed,2357,,1.0
442,437,Directed,2358,,1.0
671,437,Directed,2359,,1.0
688,437,Directed,2360,,1.0
244,437,Directed,2361,,1.0
508,437,Directed,2362,,1.0
481,437,Directed,2363,,1.0
283,437,Directed,2364,,1.0
298,437,Directed,2365,,1.0
427,437,Directed,2366,,1.0
472,437,Directed,2367,,1.0
658,437,Directed,2368,,1.0
204,577,Directed,2369,,1.0
601,577,Directed,2370,,1.0
508,577,Directed,2371,,1.0
537,577,Directed,2372,,1.0
615,577,Directed,2373,,1.0
541,577,Directed,2374,,1.0
522,577,Directed,2375,,1.0
550,577,Directed,2376,,1.0
559,577,Directed,2377,,1.0
530,577,Directed,2378,,1.0
204,559,Directed,2379,,1.0
497,559,Directed,2380,,1.0
442,559,Directed,2381,,1.0
399,559,Directed,2382,,1.0
594,559,Directed,2383,,1.0
595,559,Directed,2384,,1.0
601,559,Directed,2385,,1.0
616,559,Directed,2386,,1.0
479,559,Directed,2387,,1.0
508,559,Directed,2388,,1.0
481,559,Directed,2389,,1.0
512,559,Directed,2390,,1.0
491,559,Directed,2391,,1.0
534,559,Directed,2392,,1.0
482,559,Directed,2393,,1.0
615,559,Directed,2394,,1.0
541,559,Directed,2395,,1.0
522,559,Directed,2396,,1.0
550,559,Directed,2397,,1.0
577,559,Directed,2398,,1.0
581,559,Directed,2399,,1.0
456,559,Directed,2400,,1.0
648,559,Directed,2401,,1.0
526,559,Directed,2402,,1.0
530,559,Directed,2403,,1.0
204,581,Directed,2404,,1.0
442,581,Directed,2405,,1.0
399,581,Directed,2406,,1.0
594,581,Directed,2407,,1.0
481,581,Directed,2408,,1.0
446,581,Directed,2409,,1.0
512,581,Directed,2410,,1.0
491,581,Directed,2411,,1.0
534,581,Directed,2412,,1.0
615,581,Directed,2413,,1.0
541,581,Directed,2414,,1.0
522,581,Directed,2415,,1.0
559,581,Directed,2416,,1.0
526,581,Directed,2417,,1.0
472,581,Directed,2418,,1.0
530,581,Directed,2419,,1.0
497,456,Directed,2420,,1.0
491,456,Directed,2421,,1.0
559,456,Directed,2422,,1.0
472,456,Directed,2423,,1.0
201,307,Directed,2424,,1.0
223,307,Directed,2425,,1.0
237,307,Directed,2426,,1.0
244,307,Directed,2427,,1.0
283,307,Directed,2428,,1.0
292,307,Directed,2429,,1.0
298,307,Directed,2430,,1.0
210,308,Directed,2431,,1.0
225,308,Directed,2432,,1.0
226,308,Directed,2433,,1.0
231,308,Directed,2434,,1.0
266,308,Directed,2435,,1.0
273,308,Directed,2436,,1.0
478,648,Directed,2437,,1.0
615,648,Directed,2438,,1.0
541,648,Directed,2439,,1.0
559,648,Directed,2440,,1.0
530,648,Directed,2441,,1.0
209,526,Directed,2442,,1.0
497,526,Directed,2443,,1.0
478,526,Directed,2444,,1.0
601,526,Directed,2445,,1.0
508,526,Directed,2446,,1.0
481,526,Directed,2447,,1.0
534,526,Directed,2448,,1.0
537,526,Directed,2449,,1.0
615,526,Directed,2450,,1.0
541,526,Directed,2451,,1.0
522,526,Directed,2452,,1.0
559,526,Directed,2453,,1.0
581,526,Directed,2454,,1.0
472,526,Directed,2455,,1.0
711,717,Directed,2456,,1.0
671,717,Directed,2457,,1.0
688,717,Directed,2458,,1.0
628,717,Directed,2459,,1.0
639,717,Directed,2460,,1.0
642,717,Directed,2461,,1.0
711,621,Directed,2462,,1.0
657,621,Directed,2463,,1.0
442,472,Directed,2464,,1.0
478,472,Directed,2465,,1.0
508,472,Directed,2466,,1.0
481,472,Directed,2467,,1.0
512,472,Directed,2468,,1.0
615,472,Directed,2469,,1.0
541,472,Directed,2470,,1.0
437,472,Directed,2471,,1.0
581,472,Directed,2472,,1.0
456,472,Directed,2473,,1.0
526,472,Directed,2474,,1.0
351,350,Directed,2475,,1.0
355,350,Directed,2476,,1.0
388,350,Directed,2477,,1.0
333,350,Directed,2478,,1.0
219,317,Directed,2479,,1.0
285,317,Directed,2480,,1.0
298,317,Directed,2481,,1.0
711,658,Directed,2482,,1.0
216,658,Directed,2483,,1.0
346,658,Directed,2484,,1.0
657,658,Directed,2485,,1.0
671,658,Directed,2486,,1.0
688,658,Directed,2487,,1.0
351,658,Directed,2488,,1.0
639,658,Directed,2489,,1.0
504,658,Directed,2490,,1.0
651,658,Directed,2491,,1.0
259,658,Directed,2492,,1.0
404,658,Directed,2493,,1.0
642,658,Directed,2494,,1.0
283,658,Directed,2495,,1.0
708,658,Directed,2496,,1.0
294,658,Directed,2497,,1.0
298,658,Directed,2498,,1.0
437,658,Directed,2499,,1.0
478,530,Directed,2500,,1.0
554,530,Directed,2501,,1.0
615,530,Directed,2502,,1.0
541,530,Directed,2503,,1.0
577,530,Directed,2504,,1.0
559,530,Directed,2505,,1.0
581,530,Directed,2506,,1.0
648,530,Directed,2507,,1.0
323,320,Directed,2508,,1.0
333,320,Directed,2509,,1.0
335,320,Directed,2510,,1.0
340,320,Directed,2511,,1.0
342,320,Directed,2512,,1.0
354,320,Directed,2513,,1.0
355,320,Directed,2514,,1.0
356,320,Directed,2515,,1.0
359,320,Directed,2516,,1.0
361,320,Directed,2517,,1.0
362,320,Directed,2518,,1.0
365,320,Directed,2519,,1.0
368,320,Directed,2520,,1.0
370,320,Directed,2521,,1.0
374,320,Directed,2522,,1.0
378,320,Directed,2523,,1.0
387,320,Directed,2524,,1.0
397,320,Directed,2525,,1.0
398,320,Directed,2526,,1.0
412,320,Directed,2527,,1.0
322,321,Directed,2528,,1.0
328,321,Directed,2529,,1.0
333,321,Directed,2530,,1.0
335,321,Directed,2531,,1.0
338,321,Directed,2532,,1.0
340,321,Directed,2533,,1.0
345,321,Directed,2534,,1.0
351,321,Directed,2535,,1.0
359,321,Directed,2536,,1.0
362,321,Directed,2537,,1.0
370,321,Directed,2538,,1.0
374,321,Directed,2539,,1.0
378,321,Directed,2540,,1.0
386,321,Directed,2541,,1.0
397,321,Directed,2542,,1.0
321,322,Directed,2543,,1.0
323,322,Directed,2544,,1.0
328,322,Directed,2545,,1.0
329,322,Directed,2546,,1.0
333,322,Directed,2547,,1.0
335,322,Directed,2548,,1.0
337,322,Directed,2549,,1.0
338,322,Directed,2550,,1.0
340,322,Directed,2551,,1.0
345,322,Directed,2552,,1.0
351,322,Directed,2553,,1.0
359,322,Directed,2554,,1.0
360,322,Directed,2555,,1.0
362,322,Directed,2556,,1.0
367,322,Directed,2557,,1.0
370,322,Directed,2558,,1.0
375,322,Directed,2559,,1.0
397,322,Directed,2560,,1.0
406,322,Directed,2561,,1.0
407,322,Directed,2562,,1.0
320,323,Directed,2563,,1.0
322,323,Directed,2564,,1.0
324,323,Directed,2565,,1.0
328,323,Directed,2566,,1.0
329,323,Directed,2567,,1.0
331,323,Directed,2568,,1.0
333,323,Directed,2569,,1.0
335,323,Directed,2570,,1.0
338,323,Directed,2571,,1.0
340,323,Directed,2572,,1.0
342,323,Directed,2573,,1.0
345,323,Directed,2574,,1.0
347,323,Directed,2575,,1.0
351,323,Directed,2576,,1.0
354,323,Directed,2577,,1.0
356,323,Directed,2578,,1.0
359,323,Directed,2579,,1.0
360,323,Directed,2580,,1.0
365,323,Directed,2581,,1.0
370,323,Directed,2582,,1.0
371,323,Directed,2583,,1.0
374,323,Directed,2584,,1.0
375,323,Directed,2585,,1.0
378,323,Directed,2586,,1.0
395,323,Directed,2587,,1.0
397,323,Directed,2588,,1.0
405,323,Directed,2589,,1.0
406,323,Directed,2590,,1.0
323,324,Directed,2591,,1.0
328,324,Directed,2592,,1.0
335,324,Directed,2593,,1.0
337,324,Directed,2594,,1.0
340,324,Directed,2595,,1.0
341,324,Directed,2596,,1.0
351,324,Directed,2597,,1.0
354,324,Directed,2598,,1.0
356,324,Directed,2599,,1.0
359,324,Directed,2600,,1.0
365,324,Directed,2601,,1.0
374,324,Directed,2602,,1.0
378,324,Directed,2603,,1.0
386,324,Directed,2604,,1.0
397,324,Directed,2605,,1.0
405,324,Directed,2606,,1.0
412,324,Directed,2607,,1.0
326,325,Directed,2608,,1.0
330,325,Directed,2609,,1.0
349,325,Directed,2610,,1.0
385,325,Directed,2611,,1.0
325,326,Directed,2612,,1.0
330,326,Directed,2613,,1.0
359,326,Directed,2614,,1.0
380,326,Directed,2615,,1.0
408,326,Directed,2616,,1.0
414,326,Directed,2617,,1.0
333,713,Directed,2618,,1.0
351,713,Directed,2619,,1.0
321,328,Directed,2620,,1.0
322,328,Directed,2621,,1.0
323,328,Directed,2622,,1.0
324,328,Directed,2623,,1.0
329,328,Directed,2624,,1.0
333,328,Directed,2625,,1.0
335,328,Directed,2626,,1.0
338,328,Directed,2627,,1.0
340,328,Directed,2628,,1.0
342,328,Directed,2629,,1.0
345,328,Directed,2630,,1.0
347,328,Directed,2631,,1.0
351,328,Directed,2632,,1.0
354,328,Directed,2633,,1.0
356,328,Directed,2634,,1.0
359,328,Directed,2635,,1.0
360,328,Directed,2636,,1.0
362,328,Directed,2637,,1.0
365,328,Directed,2638,,1.0
371,328,Directed,2639,,1.0
374,328,Directed,2640,,1.0
378,328,Directed,2641,,1.0
383,328,Directed,2642,,1.0
392,328,Directed,2643,,1.0
405,328,Directed,2644,,1.0
406,328,Directed,2645,,1.0
412,328,Directed,2646,,1.0
413,328,Directed,2647,,1.0
322,329,Directed,2648,,1.0
323,329,Directed,2649,,1.0
328,329,Directed,2650,,1.0
331,329,Directed,2651,,1.0
333,329,Directed,2652,,1.0
335,329,Directed,2653,,1.0
338,329,Directed,2654,,1.0
340,329,Directed,2655,,1.0
345,329,Directed,2656,,1.0
351,329,Directed,2657,,1.0
355,329,Directed,2658,,1.0
383,329,Directed,2659,,1.0
392,329,Directed,2660,,1.0
405,329,Directed,2661,,1.0
