Source,Target,Type,Id,Label,Weight
67,88,Directed,1088,,1.0
69,88,Directed,1089,,1.0
76,88,Directed,1090,,1.0
80,88,Directed,1091,,1.0
81,88,Directed,1092,,1.0
92,88,Directed,1093,,1.0
94,88,Directed,1094,,1.0
95,88,Directed,1095,,1.0
96,88,Directed,1096,,1.0
98,88,Directed,1097,,1.0
49,89,Directed,1098,,1.0
0,90,Directed,1099,,1.0
6,90,Directed,1100,,1.0
8,90,Directed,1101,,1.0
9,90,Directed,1102,,1.0
10,90,Directed,1103,,1.0
12,90,Directed,1104,,1.0
16,90,Directed,1105,,1.0
23,90,Directed,1106,,1.0
28,90,Directed,1107,,1.0
29,90,Directed,1108,,1.0
35,90,Directed,1109,,1.0
40,90,Directed,1110,,1.0
41,90,Directed,1111,,1.0
45,90,Directed,1112,,1.0
46,90,Directed,1113,,1.0
48,90,Directed,1114,,1.0
50,90,Directed,1115,,1.0
56,90,Directed,1116,,1.0
61,90,Directed,1117,,1.0
67,90,Directed,1118,,1.0
71,90,Directed,1119,,1.0
75,90,Directed,1120,,1.0
76,90,Directed,1121,,1.0
78,90,Directed,1122,,1.0
79,90,Directed,1123,,1.0
80,90,Directed,1124,,1.0
82,90,Directed,1125,,1.0
86,90,Directed,1126,,1.0
95,90,Directed,1127,,1.0
96,90,Directed,1128,,1.0
99,90,Directed,1129,,1.0
4,92,Directed,1130,,1.0
10,92,Directed,1131,,1.0
32,92,Directed,1132,,1.0
50,92,Directed,1133,,1.0
52,92,Directed,1134,,1.0
58,92,Directed,1135,,1.0
61,92,Directed,1136,,1.0
69,92,Directed,1137,,1.0
76,92,Directed,1138,,1.0
81,92,Directed,1139,,1.0
88,92,Directed,1140,,1.0
96,92,Directed,1141,,1.0
4,93,Directed,1142,,1.0
28,93,Directed,1143,,1.0
51,93,Directed,1144,,1.0
6,94,Directed,1145,,1.0
10,94,Directed,1146,,1.0
13,94,Directed,1147,,1.0
20,94,Directed,1148,,1.0
41,94,Directed,1149,,1.0
50,94,Directed,1150,,1.0
52,94,Directed,1151,,1.0
56,94,Directed,1152,,1.0
67,94,Directed,1153,,1.0
69,94,Directed,1154,,1.0
76,94,Directed,1155,,1.0
81,94,Directed,1156,,1.0
88,94,Directed,1157,,1.0
95,94,Directed,1158,,1.0
98,94,Directed,1159,,1.0
4,95,Directed,1160,,1.0
6,95,Directed,1161,,1.0
10,95,Directed,1162,,1.0
11,95,Directed,1163,,1.0
12,95,Directed,1164,,1.0
13,95,Directed,1165,,1.0
20,95,Directed,1166,,1.0
22,95,Directed,1167,,1.0
30,95,Directed,1168,,1.0
36,95,Directed,1169,,1.0
41,95,Directed,1170,,1.0
50,95,Directed,1171,,1.0
52,95,Directed,1172,,1.0
61,95,Directed,1173,,1.0
65,95,Directed,1174,,1.0
67,95,Directed,1175,,1.0
68,95,Directed,1176,,1.0
71,95,Directed,1177,,1.0
76,95,Directed,1178,,1.0
78,95,Directed,1179,,1.0
80,95,Directed,1180,,1.0
81,95,Directed,1181,,1.0
88,95,Directed,1182,,1.0
90,95,Directed,1183,,1.0
94,95,Directed,1184,,1.0
98,95,Directed,1185,,1.0
99,95,Directed,1186,,1.0
10,96,Directed,1187,,1.0
12,96,Directed,1188,,1.0
32,96,Directed,1189,,1.0
34,96,Directed,1190,,1.0
44,96,Directed,1191,,1.0
48,96,Directed,1192,,1.0
52,96,Directed,1193,,1.0
58,96,Directed,1194,,1.0
61,96,Directed,1195,,1.0
67,96,Directed,1196,,1.0
70,96,Directed,1197,,1.0
76,96,Directed,1198,,1.0
88,96,Directed,1199,,1.0
90,96,Directed,1200,,1.0
92,96,Directed,1201,,1.0
3,97,Directed,1202,,1.0
54,97,Directed,1203,,1.0
79,97,Directed,1204,,1.0
85,97,Directed,1205,,1.0
6,98,Directed,1206,,1.0
10,98,Directed,1207,,1.0
12,98,Directed,1208,,1.0
29,98,Directed,1209,,1.0
45,98,Directed,1210,,1.0
50,98,Directed,1211,,1.0
54,98,Directed,1212,,1.0
56,98,Directed,1213,,1.0
58,98,Directed,1214,,1.0
61,98,Directed,1215,,1.0
67,98,Directed,1216,,1.0
69,98,Directed,1217,,1.0
76,98,Directed,1218,,1.0
80,98,Directed,1219,,1.0
81,98,Directed,1220,,1.0
88,98,Directed,1221,,1.0
94,98,Directed,1222,,1.0
95,98,Directed,1223,,1.0
99,98,Directed,1224,,1.0
0,99,Directed,1225,,1.0
4,99,Directed,1226,,1.0
6,99,Directed,1227,,1.0
9,99,Directed,1228,,1.0
10,99,Directed,1229,,1.0
16,99,Directed,1230,,1.0
20,99,Directed,1231,,1.0
22,99,Directed,1232,,1.0
26,99,Directed,1233,,1.0
45,99,Directed,1234,,1.0
46,99,Directed,1235,,1.0
48,99,Directed,1236,,1.0
52,99,Directed,1237,,1.0
56,99,Directed,1238,,1.0
71,99,Directed,1239,,1.0
78,99,Directed,1240,,1.0
80,99,Directed,1241,,1.0
90,99,Directed,1242,,1.0
95,99,Directed,1243,,1.0
98,99,Directed,1244,,1.0
