Id, Probabilidad
0, 37
1, 78
2, 51
3, 66
4, 48
5, 52
6, 24
7, 38
8, 47
9, 21
10, 49
11, 16
12, 34
13, 16
14, 31
15, 13
16, 28
17, 19
18, 10
19, 13
20, 7
21, 15
22, 15
23, 23
24, 12
25, 23
26, 6
27, 24
28, 45
29, 38
30, 17
31, 9
32, 15
33, 8
34, 26
35, 17
36, 20
37, 16
38, 7
39, 18
40, 20
41, 6
42, 12
43, 19
44, 11
45, 16
46, 12
47, 10
48, 21
49, 19
50, 6
51, 22
52, 5
53, 11
54, 10
55, 10
56, 14
57, 10
58, 19
59, 10
60, 14
61, 9
62, 4
63, 26
64, 17
65, 22
66, 5
67, 12
68, 14
69, 6
70, 13
71, 17
72, 11
73, 6
74, 7
75, 6
76, 12
77, 8
78, 8
79, 12
80, 10
81, 6
82, 6
83, 10
84, 6
85, 8
86, 10
87, 10
88, 8
89, 8
90, 10
91, 13
92, 13
93, 12
94, 5
95, 11
96, 7
97, 7
98, 15
99, 11
100, 7
101, 7
102, 14
103, 5
104, 9
105, 9
106, 9
107, 12
108, 6
109, 8
110, 11
111, 7
112, 8
113, 8
114, 9
115, 9
116, 5
117, 10
118, 16
119, 6
120, 7
121, 11
122, 6
123, 7
124, 12
125, 5
126, 8
127, 7
128, 7
129, 4
130, 6
131, 9
132, 7
133, 8
134, 6
135, 4
136, 18
137, 10
138, 6
139, 8
140, 7
141, 8
142, 7
143, 5
144, 4
145, 7
146, 8
147, 13
148, 4
149, 6
150, 10
151, 10
152, 7
153, 5
154, 6
155, 9
156, 6
157, 8
158, 14
159, 8
160, 8
161, 4
162, 13
163, 8
164, 7
165, 6
166, 6
167, 6
168, 7
169, 13
170, 11
171, 7
172, 8
173, 7
174, 7
175, 6
176, 7
177, 5
178, 7
179, 5
180, 7
181, 8
182, 8
183, 6
184, 6
185, 9
186, 10
187, 5
188, 5
189, 5
190, 5
191, 4
192, 4
193, 7
194, 8
195, 7
196, 4
197, 9
198, 7
199, 4
200, 7
201, 6
202, 6
203, 6
204, 6
205, 4
206, 6
207, 4
208, 6
209, 6
210, 6
211, 6
212, 8
213, 7
214, 5
215, 5
216, 13
217, 5
218, 6
219, 6
220, 4
221, 5
222, 8
223, 6
224, 4
225, 4
226, 4
227, 4
228, 7
229, 5
230, 6
231, 7
232, 5
233, 7
234, 5
235, 6
236, 8
237, 7
238, 5
239, 10
240, 7
241, 6
242, 4
243, 4
244, 6
245, 6
246, 6
247, 5
248, 4
249, 6
250, 8
251, 9
252, 4
253, 4
254, 10
255, 5
256, 6
257, 9
258, 4
259, 7
260, 4
261, 5
262, 5
263, 5
264, 4
265, 9
266, 5
267, 6
268, 5
269, 5
270, 6
271, 6
272, 7
273, 5
274, 4
275, 5
276, 11
277, 7
278, 6
279, 4
280, 5
281, 9
282, 4
283, 5
284, 4
285, 5
286, 4
287, 6
288, 4
289, 5
290, 7
291, 5
292, 6
293, 5
294, 4
295, 4
296, 7
297, 5
298, 4
299, 6
300, 6
301, 5
302, 5
303, 5
304, 6
305, 4
306, 6
307, 5
308, 5
309, 7
310, 6
311, 5
312, 5
313, 5
314, 6
315, 4
316, 5
317, 7
318, 6
319, 5
320, 5
321, 4
322, 6
323, 5
324, 5
325, 6
326, 6
327, 4
328, 4
329, 5
330, 5
331, 5
332, 5
333, 4
334, 5
335, 5
336, 4
337, 4
338, 5
339, 4
340, 6
341, 4
342, 4
343, 5
344, 5
345, 4
346, 4
347, 4
348, 7
349, 5
350, 4
351, 4
352, 5
353, 4
354, 7
355, 4
356, 4
357, 5
358, 4
359, 5
360, 5
361, 5
362, 4
363, 7
364, 5
365, 4
366, 7
367, 4
368, 6
369, 4
370, 5
371, 6
372, 4
373, 5
374, 4
375, 4
376, 4
377, 5
378, 4
379, 7
380, 4
381, 4
382, 4
383, 4
384, 5
385, 5
386, 4
387, 5
388, 4
389, 4
390, 4
391, 5
392, 4
393, 6
394, 4
395, 4
396, 4
397, 5
398, 5
399, 6
400, 4
401, 5
402, 4
403, 4
404, 4
405, 4
406, 4
407, 4
408, 4
409, 4
410, 4
411, 4
412, 4
413, 4
414, 4
415, 4
416, 5
417, 4
418, 6
419, 4
420, 5
421, 4
422, 5
423, 5
424, 4
425, 4
426, 4
427, 4
428, 4
429, 4
430, 4
431, 5
432, 4
433, 5
434, 5
435, 4
436, 4
437, 4
438, 4
439, 4
440, 4
441, 4
442, 4
443, 5
444, 4
445, 5
446, 4
447, 4
448, 4
449, 4
450, 4
451, 6
452, 4
453, 4
454, 4
455, 4
456, 5
457, 5
458, 5
459, 4
460, 4
461, 4
462, 5
463, 5
464, 4
465, 4
466, 5
467, 4
468, 5
469, 5
470, 4
471, 4
472, 4
473, 4
474, 4
475, 5
476, 4
477, 4
478, 5
479, 4
480, 4
481, 4
482, 4
483, 4
484, 4
485, 4
486, 4
487, 4
488, 5
489, 4
490, 4
491, 4
492, 4
493, 4
494, 4
495, 4
496, 4
497, 4
498, 4
499, 4
