Id, Probabilidad
0, 114
1, 183
2, 150
3, 228
4, 40
5, 106
6, 38
7, 136
8, 124
9, 49
10, 41
11, 79
12, 43
13, 92
14, 54
15, 105
16, 48
17, 17
18, 45
19, 18
20, 43
21, 46
22, 18
23, 89
24, 39
25, 101
26, 44
27, 46
28, 63
29, 41
30, 7
31, 25
32, 48
33, 65
34, 22
35, 34
36, 51
37, 46
38, 25
39, 21
40, 30
41, 10
42, 21
43, 28
44, 24
45, 10
46, 20
47, 9
48, 17
49, 42
50, 32
51, 17
52, 21
53, 30
54, 25
55, 51
56, 35
57, 24
58, 15
59, 25
60, 11
61, 26
62, 42
63, 58
64, 48
65, 29
66, 20
67, 20
68, 36
69, 24
70, 47
71, 10
72, 28
73, 9
74, 12
75, 18
76, 17
77, 50
78, 32
79, 41
80, 19
81, 29
82, 8
83, 20
84, 16
85, 30
86, 11
87, 10
88, 6
89, 32
90, 15
91, 34
92, 5
93, 7
94, 23
95, 17
96, 15
97, 20
98, 35
99, 8
100, 47
101, 22
102, 23
103, 16
104, 17
105, 18
106, 26
107, 20
108, 13
109, 15
110, 27
111, 4
112, 28
113, 26
114, 10
115, 14
116, 63
117, 15
118, 30
119, 19
120, 30
121, 28
122, 38
123, 15
124, 9
125, 11
126, 14
127, 46
128, 18
129, 11
130, 29
131, 9
132, 28
133, 10
134, 22
135, 11
136, 19
137, 24
138, 18
139, 49
140, 14
141, 4
142, 41
143, 31
144, 12
145, 7
146, 15
147, 26
148, 10
149, 30
150, 5
151, 7
152, 10
153, 21
154, 5
155, 5
156, 12
157, 16
158, 10
159, 23
160, 15
161, 16
162, 30
163, 8
164, 11
165, 23
166, 7
167, 15
168, 18
169, 33
170, 10
171, 33
172, 22
173, 7
174, 14
175, 9
176, 17
177, 31
178, 18
179, 21
180, 14
181, 11
182, 20
183, 27
184, 11
185, 26
186, 35
187, 10
188, 15
189, 14
190, 7
191, 5
192, 20
193, 21
194, 22
195, 23
196, 34
197, 13
198, 12
199, 19
200, 8
201, 9
202, 20
203, 7
204, 14
205, 9
206, 19
207, 22
208, 9
209, 16
210, 14
211, 14
212, 18
213, 5
214, 22
215, 5
216, 9
217, 19
218, 7
219, 10
220, 14
221, 7
222, 13
223, 16
224, 12
225, 18
226, 6
227, 18
228, 16
229, 15
230, 13
231, 6
232, 27
233, 3
234, 4
235, 8
236, 34
237, 21
238, 10
239, 48
240, 17
241, 41
242, 12
243, 29
244, 12
245, 11
246, 12
247, 15
248, 4
249, 10
250, 11
251, 15
252, 5
253, 14
254, 20
255, 22
256, 22
257, 14
258, 8
259, 6
260, 18
261, 12
262, 5
263, 9
264, 14
265, 5
266, 10
267, 13
268, 21
269, 9
270, 32
271, 6
272, 9
273, 10
274, 27
275, 5
276, 16
277, 11
278, 10
279, 6
280, 13
281, 11
282, 15
283, 19
284, 9
285, 27
286, 10
287, 15
288, 7
289, 18
290, 25
291, 13
292, 19
293, 7
294, 7
295, 9
296, 13
297, 7
298, 12
299, 6
300, 10
301, 20
302, 13
303, 10
304, 10
305, 5
306, 8
307, 24
308, 11
309, 6
310, 15
311, 11
312, 6
313, 10
314, 8
315, 9
316, 16
317, 7
318, 12
319, 14
320, 5
321, 6
322, 13
323, 9
324, 9
325, 7
326, 11
327, 4
328, 16
329, 5
330, 13
331, 7
332, 6
333, 26
334, 9
335, 10
336, 22
337, 14
338, 15
339, 6
340, 6
341, 6
342, 19
343, 15
344, 24
345, 17
346, 16
347, 11
348, 9
349, 14
350, 14
351, 6
352, 14
353, 6
354, 4
355, 6
356, 18
357, 5
358, 9
359, 7
360, 10
361, 19
362, 10
363, 7
364, 12
365, 15
366, 9
367, 5
368, 16
369, 14
370, 9
371, 9
372, 10
373, 11
374, 22
375, 16
376, 26
377, 14
378, 9
379, 15
380, 9
381, 7
382, 8
383, 16
384, 15
385, 7
386, 17
387, 7
388, 8
389, 21
390, 14
391, 10
392, 22
393, 14
394, 21
395, 5
396, 11
397, 12
398, 10
399, 13
400, 19
401, 15
402, 15
403, 10
404, 4
405, 10
406, 5
407, 4
408, 7
409, 8
410, 22
411, 6
412, 26
413, 9
414, 7
415, 11
416, 10
417, 7
418, 8
419, 7
420, 18
421, 11
422, 15
423, 12
424, 8
425, 10
426, 5
427, 4
428, 18
429, 9
430, 9
431, 11
432, 11
433, 9
434, 7
435, 8
436, 8
437, 24
438, 7
439, 10
440, 6
441, 21
442, 12
443, 12
444, 4
445, 4
446, 8
447, 13
448, 6
449, 7
450, 12
451, 13
452, 6
453, 5
454, 10
455, 15
456, 7
457, 10
458, 9
459, 7
460, 9
461, 10
462, 3
463, 6
464, 10
465, 8
466, 6
467, 11
468, 9
469, 15
470, 14
471, 15
472, 6
473, 16
474, 9
475, 3
476, 10
477, 12
478, 4
479, 14
480, 11
481, 5
482, 5
483, 20
484, 13
485, 7
486, 11
487, 10
488, 8
489, 9
490, 6
491, 6
492, 7
493, 14
494, 9
495, 10
496, 9
497, 10
498, 11
499, 16
500, 16
501, 11
502, 11
503, 5
504, 5
505, 9
506, 5
507, 15
508, 14
509, 10
510, 6
511, 12
512, 13
513, 11
514, 11
515, 7
516, 3
517, 8
518, 5
519, 8
520, 7
521, 10
522, 16
523, 9
524, 11
525, 15
526, 11
527, 7
528, 12
529, 12
530, 5
531, 13
532, 7
533, 11
534, 14
535, 10
536, 8
537, 21
538, 4
539, 8
540, 8
541, 12
542, 7
543, 12
544, 8
545, 6
546, 13
547, 5
548, 12
549, 12
550, 13
551, 12
552, 6
553, 6
554, 10
555, 10
556, 6
557, 8
558, 3
559, 9
560, 12
561, 3
562, 4
563, 5
564, 11
565, 13
566, 5
567, 5
568, 7
569, 6
570, 16
571, 4
572, 6
573, 10
574, 10
575, 7
576, 13
577, 3
578, 4
579, 6
580, 13
581, 16
582, 7
583, 10
584, 6
585, 12
586, 4
587, 8
588, 8
589, 4
590, 4
591, 3
592, 4
593, 6
594, 8
595, 6
596, 6
597, 7
598, 10
599, 6
600, 17
601, 8
602, 10
603, 5
604, 4
605, 7
606, 8
607, 6
608, 4
609, 9
610, 33
611, 8
612, 6
613, 7
614, 11
615, 4
616, 13
617, 7
618, 7
619, 10
620, 15
621, 13
622, 8
623, 11
624, 5
625, 6
626, 7
627, 6
628, 12
629, 9
630, 8
631, 7
632, 3
633, 3
634, 10
635, 6
636, 6
637, 9
638, 14
639, 5
640, 10
641, 9
642, 6
643, 10
644, 10
645, 4
646, 12
647, 11
648, 6
649, 10
650, 8
651, 8
652, 4
653, 3
654, 10
655, 5
656, 3
657, 11
658, 16
659, 9
660, 21
661, 8
662, 3
663, 6
664, 6
665, 6
666, 10
667, 12
668, 9
669, 10
670, 12
671, 8
672, 6
673, 4
674, 5
675, 5
676, 10
677, 6
678, 3
679, 8
680, 8
681, 10
682, 8
683, 6
684, 5
685, 14
686, 14
687, 10
688, 8
689, 8
690, 4
691, 9
692, 7
693, 9
694, 7
695, 9
696, 8
697, 7
698, 4
699, 6
700, 7
701, 5
702, 5
703, 9
704, 10
705, 5
706, 5
707, 6
708, 16
709, 9
710, 5
711, 8
712, 16
713, 7
714, 7
715, 14
716, 11
717, 7
718, 5
719, 9
720, 8
721, 5
722, 6
723, 5
724, 6
725, 6
726, 5
727, 7
728, 4
729, 12
730, 9
731, 8
732, 5
733, 6
734, 6
735, 12
736, 4
737, 4
738, 8
739, 13
740, 10
741, 8
742, 6
743, 5
744, 4
745, 10
746, 4
747, 4
748, 15
749, 8
750, 9
751, 5
752, 12
753, 8
754, 15
755, 4
756, 8
757, 5
758, 12
759, 6
760, 11
761, 4
762, 7
763, 6
764, 6
765, 17
766, 7
767, 7
768, 5
769, 4
770, 7
771, 9
772, 4
773, 5
774, 4
775, 14
776, 14
777, 10
778, 6
779, 6
780, 9
781, 5
782, 5
783, 5
784, 6
785, 11
786, 5
787, 10
788, 13
789, 7
790, 8
791, 7
792, 6
793, 9
