Id, Probabilidad
0, 46
1, 53
2, 48
3, 50
4, 31
5, 44
6, 21
7, 17
8, 20
9, 37
10, 33
11, 25
12, 29
13, 19
14, 23
15, 8
16, 7
17, 15
18, 20
19, 17
20, 16
21, 16
22, 19
23, 18
24, 6
25, 9
26, 21
27, 6
28, 6
29, 12
30, 14
31, 13
32, 10
33, 7
34, 3
35, 9
36, 5
37, 8
38, 14
39, 6
40, 15
41, 5
42, 12
43, 4
44, 9
45, 4
46, 10
47, 25
48, 6
49, 15
50, 6
51, 4
52, 6
53, 5
54, 7
55, 10
56, 13
57, 12
58, 9
59, 11
60, 6
61, 12
62, 4
63, 6
64, 5
65, 6
66, 4
67, 11
68, 13
69, 3
70, 7
71, 16
72, 9
73, 12
74, 9
75, 5
76, 7
77, 9
78, 9
79, 10
80, 8
81, 7
82, 10
83, 4
84, 10
85, 8
86, 11
87, 11
88, 8
89, 9
90, 7
91, 7
92, 11
93, 8
94, 15
95, 5
96, 5
97, 9
98, 8
99, 6
100, 10
101, 10
102, 9
103, 4
104, 4
105, 7
106, 8
107, 7
108, 4
109, 12
110, 12
111, 4
112, 4
113, 8
114, 7
115, 6
116, 6
117, 5
118, 7
119, 11
120, 3
121, 6
122, 10
123, 9
124, 3
125, 7
126, 6
127, 4
128, 7
129, 7
130, 5
131, 6
132, 4
133, 11
134, 4
135, 3
136, 5
137, 7
138, 9
139, 3
140, 4
141, 7
142, 11
143, 5
144, 5
145, 5
146, 5
147, 13
148, 4
149, 8
150, 5
151, 5
152, 8
153, 8
154, 3
155, 7
156, 10
157, 5
158, 5
159, 4
160, 4
161, 6
162, 4
163, 6
164, 4
165, 7
166, 7
167, 5
168, 5
169, 5
170, 5
171, 3
172, 3
173, 6
174, 6
175, 6
176, 3
177, 7
178, 4
179, 4
180, 3
181, 8
182, 7
183, 5
184, 5
185, 3
186, 3
187, 5
188, 3
189, 3
190, 5
191, 6
192, 6
193, 7
194, 3
195, 4
196, 3
197, 9
198, 8
199, 6
200, 5
201, 4
202, 5
203, 3
204, 5
205, 3
206, 4
207, 4
208, 4
209, 4
210, 5
211, 6
212, 4
213, 4
214, 4
215, 3
216, 4
217, 7
218, 8
219, 4
220, 3
221, 3
222, 4
223, 7
224, 4
225, 4
226, 3
227, 5
228, 3
229, 7
230, 3
231, 3
232, 3
233, 3
234, 3
235, 4
236, 3
237, 7
238, 7
239, 7
240, 4
241, 3
242, 3
243, 3
244, 3
245, 3
246, 5
247, 6
248, 7
249, 6
250, 3
251, 6
252, 4
253, 8
254, 3
255, 3
256, 3
257, 4
258, 3
259, 3
260, 5
261, 4
262, 4
263, 4
264, 7
265, 5
266, 3
267, 8
268, 4
269, 3
270, 5
271, 4
272, 3
273, 6
274, 3
275, 4
276, 3
277, 5
278, 3
279, 5
280, 5
281, 3
282, 3
283, 3
284, 5
285, 4
286, 3
287, 3
288, 5
289, 3
290, 3
291, 3
292, 4
293, 3
294, 4
295, 3
296, 3
297, 3
298, 3
299, 6
300, 4
301, 3
302, 4
303, 3
304, 5
305, 3
306, 3
307, 4
308, 3
309, 4
310, 4
311, 3
312, 3
313, 4
314, 6
315, 3
316, 6
317, 7
318, 3
319, 6
320, 8
321, 3
322, 3
323, 4
324, 3
325, 3
326, 3
327, 4
328, 3
329, 4
330, 3
331, 4
332, 6
333, 3
334, 3
335, 5
336, 4
337, 3
338, 4
339, 3
340, 3
341, 5
342, 3
343, 3
344, 4
345, 3
346, 3
347, 3
348, 4
349, 6
350, 3
351, 4
352, 3
353, 4
354, 4
355, 3
356, 3
357, 5
358, 3
359, 3
360, 3
361, 5
362, 3
363, 4
364, 5
365, 3
366, 5
367, 3
368, 5
369, 3
370, 3
371, 3
372, 3
373, 3
374, 4
375, 3
376, 3
377, 4
378, 3
379, 3
380, 3
381, 3
382, 4
383, 3
384, 3
385, 3
386, 3
387, 4
388, 3
389, 4
390, 3
391, 3
392, 3
393, 4
394, 3
395, 3
396, 3
397, 4
398, 3
399, 3
400, 3
401, 3
402, 3
403, 3
404, 3
405, 3
406, 5
407, 3
408, 3
409, 3
410, 3
411, 3
412, 3
413, 3
414, 3
415, 3
416, 3
417, 3
418, 3
419, 3
420, 3
421, 4
422, 3
423, 3
424, 3
425, 3
426, 5
427, 4
428, 3
429, 3
430, 3
431, 3
432, 3
433, 3
434, 3
435, 3
436, 4
437, 3
438, 5
439, 3
440, 3
441, 3
442, 3
443, 3
444, 3
445, 3
446, 3
447, 3
448, 3
449, 3
450, 3
451, 3
452, 3
453, 3
454, 3
455, 3
456, 3
457, 3
458, 5
459, 4
460, 3
461, 3
462, 3
463, 3
464, 3
465, 3
466, 3
467, 3
468, 3
469, 3
470, 3
471, 3
472, 3
473, 3
474, 3
475, 3
476, 3
477, 3
478, 3
479, 3
480, 3
481, 3
482, 3
483, 3
484, 3
485, 3
486, 3
487, 3
488, 3
489, 3
490, 3
491, 3
492, 3
493, 3
494, 3
495, 3
496, 3
497, 3
498, 3
499, 3
