Id, Probabilidad
0, 58
1, 86
2, 50
3, 83
4, 111
5, 66
6, 79
7, 47
8, 54
9, 34
10, 63
11, 78
12, 25
13, 32
14, 30
15, 32
16, 24
17, 45
18, 23
19, 28
20, 29
21, 18
22, 32
23, 42
24, 44
25, 14
26, 23
27, 40
28, 16
29, 15
30, 16
31, 25
32, 14
33, 25
34, 11
35, 17
36, 17
37, 7
38, 28
39, 5
40, 11
41, 32
42, 25
43, 16
44, 18
45, 18
46, 14
47, 22
48, 11
49, 13
50, 19
51, 7
52, 22
53, 23
54, 13
55, 13
56, 18
57, 6
58, 9
59, 11
60, 18
61, 8
62, 9
63, 9
64, 27
65, 24
66, 27
67, 11
68, 26
69, 18
70, 23
71, 12
72, 28
73, 11
74, 25
75, 11
76, 5
77, 8
78, 19
79, 15
80, 15
81, 12
82, 9
83, 12
84, 14
85, 14
86, 22
87, 10
88, 18
89, 15
90, 11
91, 14
92, 18
93, 14
94, 7
95, 16
96, 12
97, 11
98, 11
99, 9
100, 11
101, 19
102, 6
103, 11
104, 18
105, 13
106, 7
107, 14
108, 14
109, 17
110, 9
111, 11
112, 11
113, 12
114, 10
115, 14
116, 9
117, 20
118, 9
119, 7
120, 27
121, 10
122, 7
123, 7
124, 10
125, 23
126, 11
127, 5
128, 12
129, 11
130, 17
131, 6
132, 13
133, 12
134, 9
135, 13
136, 18
137, 7
138, 16
139, 12
140, 5
141, 17
142, 11
143, 12
144, 11
145, 8
146, 9
147, 4
148, 9
149, 16
150, 15
151, 8
152, 17
153, 13
154, 8
155, 14
156, 9
157, 12
158, 4
159, 9
160, 14
161, 15
162, 13
163, 20
164, 13
165, 6
166, 17
167, 12
168, 6
169, 15
170, 9
171, 9
172, 7
173, 8
174, 8
175, 8
176, 9
177, 9
178, 7
179, 13
180, 11
181, 6
182, 6
183, 21
184, 7
185, 9
186, 11
187, 12
188, 7
189, 9
190, 5
191, 11
192, 6
193, 8
194, 12
195, 13
196, 9
197, 14
198, 9
199, 9
200, 7
201, 4
202, 5
203, 13
204, 9
205, 16
206, 7
207, 5
208, 7
209, 7
210, 10
211, 11
212, 12
213, 14
214, 9
215, 8
216, 11
217, 7
218, 10
219, 6
220, 6
221, 8
222, 10
223, 5
224, 12
225, 4
226, 7
227, 13
228, 13
229, 11
230, 8
231, 9
232, 16
233, 9
234, 7
235, 8
236, 15
237, 9
238, 10
239, 8
240, 5
241, 6
242, 8
243, 18
244, 6
245, 14
246, 6
247, 9
248, 9
249, 6
250, 7
251, 7
252, 7
253, 7
254, 11
255, 10
256, 8
257, 6
258, 6
259, 6
260, 5
261, 7
262, 10
263, 11
264, 5
265, 6
266, 6
267, 4
268, 12
269, 10
270, 6
271, 11
272, 6
273, 5
274, 7
275, 6
276, 7
277, 12
278, 9
279, 7
280, 11
281, 5
282, 9
283, 10
284, 8
285, 6
286, 8
287, 7
288, 7
289, 11
290, 5
291, 10
292, 10
293, 8
294, 8
295, 11
296, 7
297, 6
298, 6
299, 6
300, 7
301, 12
302, 8
303, 5
304, 12
305, 10
306, 9
307, 7
308, 4
309, 5
310, 5
311, 4
312, 12
313, 5
314, 7
315, 9
316, 9
317, 7
318, 10
319, 5
320, 7
321, 7
322, 5
323, 6
324, 7
325, 5
326, 5
327, 5
328, 8
329, 7
330, 7
331, 9
332, 4
333, 6
334, 5
335, 5
336, 10
337, 8
338, 7
339, 9
340, 7
341, 6
342, 4
343, 10
344, 6
345, 7
346, 4
347, 8
348, 5
349, 8
350, 7
351, 9
352, 8
353, 6
354, 8
355, 5
356, 9
357, 12
358, 9
359, 5
360, 6
361, 5
362, 6
363, 5
364, 5
365, 7
366, 7
367, 5
368, 6
369, 4
370, 6
371, 5
372, 5
373, 9
374, 4
375, 9
376, 5
377, 9
378, 7
379, 5
380, 4
381, 6
382, 4
383, 9
384, 4
385, 6
386, 8
387, 8
388, 5
389, 7
390, 11
391, 4
392, 6
393, 4
394, 4
395, 5
396, 7
397, 7
398, 7
399, 6
400, 6
401, 14
402, 9
403, 5
404, 5
405, 9
406, 6
407, 4
408, 7
409, 5
410, 7
411, 8
412, 5
413, 5
414, 8
415, 4
416, 7
417, 8
418, 6
419, 7
420, 6
421, 5
422, 9
423, 4
424, 6
425, 5
426, 5
427, 6
428, 7
429, 6
430, 6
431, 6
432, 7
433, 6
434, 6
435, 7
436, 5
437, 4
438, 9
439, 4
440, 4
441, 4
442, 4
443, 9
444, 10
445, 4
446, 6
447, 6
448, 7
449, 8
450, 8
451, 5
452, 5
453, 7
454, 6
455, 9
456, 4
457, 7
458, 5
459, 6
460, 8
461, 5
462, 5
463, 6
464, 7
465, 5
466, 5
467, 7
468, 7
469, 5
470, 10
471, 6
472, 5
473, 4
474, 5
475, 6
476, 6
477, 6
478, 7
479, 7
480, 4
481, 5
482, 8
483, 6
484, 7
485, 5
486, 4
487, 6
488, 5
489, 4
490, 5
491, 7
492, 15
493, 5
494, 6
495, 4
496, 10
497, 9
498, 6
499, 6
500, 5
501, 8
502, 4
503, 4
504, 6
505, 5
506, 4
507, 7
508, 6
509, 5
510, 4
511, 5
512, 5
513, 4
514, 6
515, 5
516, 4
517, 6
518, 5
519, 5
520, 9
521, 4
522, 4
523, 6
524, 6
525, 4
526, 6
527, 8
528, 5
529, 6
530, 5
531, 5
532, 5
533, 5
534, 5
535, 5
536, 6
537, 4
538, 5
539, 5
540, 4
541, 5
542, 4
543, 7
544, 4
545, 7
546, 5
547, 6
548, 5
549, 5
550, 4
551, 6
552, 6
553, 5
554, 5
555, 5
556, 4
557, 6
558, 4
559, 4
560, 4
561, 4
562, 5
563, 7
564, 5
565, 5
566, 5
567, 4
568, 6
569, 4
570, 5
571, 7
572, 7
573, 6
574, 7
575, 6
576, 4
577, 5
578, 7
579, 5
580, 5
581, 4
582, 6
583, 4
584, 6
585, 4
586, 5
587, 6
588, 5
589, 4
590, 4
591, 6
592, 7
593, 6
594, 5
595, 5
596, 7
597, 4
598, 4
599, 5
600, 4
601, 6
602, 5
603, 4
604, 5
605, 5
606, 6
607, 6
608, 7
609, 5
610, 4
611, 6
612, 4
613, 4
614, 5
615, 5
616, 5
617, 6
618, 8
619, 5
620, 5
621, 4
622, 6
623, 6
624, 4
625, 4
626, 6
627, 5
628, 4
629, 4
630, 6
631, 4
632, 6
633, 5
634, 4
635, 5
636, 5
637, 7
638, 4
639, 4
640, 7
641, 4
