Id, Probabilidad
0, 100
1, 128
2, 177
3, 268
4, 236
5, 22
6, 38
7, 151
8, 74
9, 72
10, 44
11, 22
12, 89
13, 44
14, 51
15, 49
16, 146
17, 63
18, 11
19, 62
20, 46
21, 43
22, 72
23, 51
24, 62
25, 50
26, 35
27, 20
28, 23
29, 55
30, 62
31, 48
32, 34
33, 51
34, 35
35, 34
36, 51
37, 37
38, 26
39, 44
40, 16
41, 26
42, 42
43, 31
44, 40
45, 14
46, 12
47, 38
48, 26
49, 28
50, 20
51, 21
52, 42
53, 43
54, 17
55, 28
56, 10
57, 50
58, 34
59, 15
60, 46
61, 37
62, 12
63, 18
64, 35
65, 42
66, 14
67, 23
68, 25
69, 24
70, 8
71, 42
72, 23
73, 7
74, 20
75, 38
76, 16
77, 67
78, 16
79, 45
80, 28
81, 16
82, 5
83, 31
84, 18
85, 6
86, 30
87, 25
88, 35
89, 17
90, 18
91, 20
92, 26
93, 53
94, 19
95, 18
96, 13
97, 15
98, 18
99, 12
100, 14
101, 32
102, 38
103, 42
104, 31
105, 23
106, 6
107, 9
108, 30
109, 22
110, 10
111, 18
112, 26
113, 39
114, 5
115, 13
116, 33
117, 20
118, 15
119, 17
120, 7
121, 13
122, 22
123, 23
124, 6
125, 22
126, 14
127, 18
128, 13
129, 20
130, 10
131, 35
132, 16
133, 32
134, 13
135, 16
136, 7
137, 7
138, 6
139, 17
140, 17
141, 17
142, 5
143, 43
144, 16
145, 9
146, 21
147, 7
148, 21
149, 14
150, 5
151, 23
152, 12
153, 7
154, 27
155, 22
156, 22
157, 5
158, 12
159, 17
160, 10
161, 22
162, 17
163, 25
164, 10
165, 14
166, 7
167, 12
168, 5
169, 7
170, 11
171, 22
172, 6
173, 19
174, 14
175, 25
176, 5
177, 22
178, 9
179, 12
180, 29
181, 20
182, 17
183, 19
184, 29
185, 25
186, 6
187, 6
188, 11
189, 19
190, 8
191, 13
192, 12
193, 28
194, 12
195, 25
196, 11
197, 15
198, 7
199, 8
200, 19
201, 7
202, 20
203, 14
204, 13
205, 16
206, 8
207, 6
208, 23
209, 16
210, 11
211, 3
212, 19
213, 6
214, 13
215, 18
216, 5
217, 13
218, 29
219, 13
220, 9
221, 9
222, 4
223, 12
224, 5
225, 13
226, 9
227, 8
228, 7
229, 19
230, 7
231, 9
232, 6
233, 6
234, 32
235, 17
236, 9
237, 6
238, 20
239, 11
240, 18
241, 11
242, 18
243, 10
244, 40
245, 14
246, 16
247, 6
248, 13
249, 12
250, 8
251, 7
252, 6
253, 14
254, 7
255, 10
256, 9
257, 8
258, 16
259, 21
260, 12
261, 24
262, 4
263, 8
264, 23
265, 32
266, 12
267, 15
268, 19
269, 8
270, 6
271, 26
272, 13
273, 13
274, 6
275, 7
276, 12
277, 5
278, 16
279, 8
280, 6
281, 11
282, 7
283, 31
284, 10
285, 15
286, 6
287, 10
288, 8
289, 28
290, 11
291, 6
292, 16
293, 8
294, 20
295, 9
296, 6
297, 9
298, 12
299, 7
300, 5
301, 12
302, 12
303, 14
304, 20
305, 12
306, 12
307, 5
308, 30
309, 16
310, 5
311, 7
312, 40
313, 3
314, 20
315, 11
316, 9
317, 13
318, 17
319, 7
320, 17
321, 28
322, 28
323, 7
324, 6
325, 5
326, 8
327, 11
328, 7
329, 15
330, 7
331, 11
332, 16
333, 9
334, 9
335, 14
336, 10
337, 13
338, 8
339, 9
340, 9
341, 7
342, 12
343, 23
344, 8
345, 19
346, 8
347, 21
348, 7
349, 19
350, 7
351, 8
352, 9
353, 10
354, 7
355, 5
356, 4
357, 16
358, 9
359, 16
360, 8
361, 12
362, 11
363, 8
364, 27
365, 8
366, 14
367, 10
368, 17
369, 17
370, 10
371, 9
372, 5
373, 13
374, 18
375, 14
376, 4
377, 6
378, 11
379, 10
380, 10
381, 9
382, 13
383, 9
384, 8
385, 7
386, 20
387, 9
388, 6
389, 8
390, 9
391, 11
392, 19
393, 9
394, 8
395, 20
396, 10
397, 13
398, 8
399, 16
400, 9
401, 6
402, 26
403, 21
404, 20
405, 6
406, 7
407, 7
408, 9
409, 18
410, 13
411, 8
412, 4
413, 5
414, 10
415, 13
416, 12
417, 20
418, 11
419, 10
420, 6
421, 9
422, 19
423, 8
424, 17
425, 10
426, 14
427, 12
428, 11
429, 9
430, 4
431, 5
432, 5
433, 11
434, 7
435, 11
436, 7
437, 15
438, 7
439, 14
440, 11
441, 10
442, 10
443, 7
444, 12
445, 13
446, 12
447, 6
448, 10
449, 9
450, 14
451, 3
452, 11
453, 13
454, 16
455, 8
456, 10
457, 5
458, 11
459, 15
460, 17
461, 11
462, 8
463, 11
464, 13
465, 4
466, 8
467, 10
468, 10
469, 13
470, 6
471, 3
472, 9
473, 5
474, 3
475, 17
476, 11
477, 3
478, 25
479, 5
480, 15
481, 9
482, 6
483, 7
484, 6
485, 17
486, 7
487, 5
488, 6
489, 6
490, 15
491, 9
492, 12
493, 5
494, 9
495, 10
496, 12
497, 8
498, 8
499, 15
500, 11
501, 11
502, 7
503, 6
504, 12
505, 6
506, 9
507, 16
508, 7
509, 15
510, 17
511, 10
512, 10
513, 14
514, 7
515, 18
516, 3
517, 10
518, 5
519, 3
520, 7
521, 9
522, 18
523, 13
524, 7
525, 17
526, 4
527, 5
528, 4
529, 15
530, 6
531, 10
532, 15
533, 10
534, 12
535, 5
536, 4
537, 7
538, 3
539, 13
540, 12
541, 9
542, 17
543, 6
544, 14
545, 4
546, 10
547, 10
548, 10
549, 12
550, 11
551, 19
552, 6
553, 6
554, 13
555, 13
556, 12
557, 12
558, 5
559, 4
560, 3
561, 7
562, 5
563, 13
564, 15
565, 10
566, 20
567, 11
568, 11
569, 9
570, 8
571, 6
572, 10
573, 6
574, 17
575, 12
576, 9
577, 10
578, 5
579, 6
580, 5
581, 8
582, 4
583, 4
584, 6
585, 17
586, 7
587, 4
588, 8
589, 7
590, 12
591, 16
592, 8
593, 9
594, 14
595, 9
596, 6
597, 18
598, 6
599, 10
600, 5
601, 12
602, 7
603, 9
604, 8
605, 17
606, 8
607, 3
608, 5
609, 5
610, 8
611, 5
612, 6
613, 10
614, 10
615, 3
616, 5
617, 13
618, 19
619, 11
620, 10
621, 16
622, 11
623, 8
624, 14
625, 3
626, 8
627, 10
628, 10
629, 11
630, 8
631, 8
632, 6
633, 9
634, 4
635, 3
636, 5
637, 11
638, 8
639, 10
640, 3
641, 5
642, 11
643, 5
644, 7
645, 17
646, 4
647, 8
648, 13
649, 12
650, 4
651, 8
652, 3
653, 10
654, 9
655, 5
656, 4
657, 12
658, 14
659, 4
660, 14
661, 7
662, 17
663, 3
664, 13
665, 11
666, 3
667, 4
668, 6
669, 8
670, 4
671, 5
672, 13
673, 3
674, 5
675, 5
676, 7
677, 13
678, 7
679, 6
680, 8
681, 18
682, 15
683, 6
684, 9
685, 8
686, 5
687, 5
688, 7
689, 3
690, 4
691, 4
692, 7
693, 12
694, 19
695, 5
696, 5
697, 7
698, 7
699, 8
