Id, Probabilidad
0, 51
1, 102
2, 90
3, 84
4, 52
5, 77
6, 93
7, 71
8, 82
9, 40
10, 42
11, 52
12, 28
13, 29
14, 21
15, 41
16, 34
17, 20
18, 35
19, 40
20, 26
21, 41
22, 25
23, 18
24, 19
25, 18
26, 22
27, 53
28, 25
29, 5
30, 30
31, 28
32, 24
33, 15
34, 22
35, 15
36, 24
37, 14
38, 13
39, 16
40, 28
41, 13
42, 11
43, 14
44, 8
45, 14
46, 12
47, 18
48, 35
49, 16
50, 7
51, 41
52, 25
53, 6
54, 18
55, 9
56, 15
57, 20
58, 19
59, 32
60, 17
61, 16
62, 9
63, 23
64, 22
65, 24
66, 21
67, 8
68, 8
69, 18
70, 11
71, 10
72, 11
73, 11
74, 12
75, 17
76, 10
77, 16
78, 16
79, 11
80, 8
81, 12
82, 12
83, 10
84, 19
85, 33
86, 24
87, 14
88, 16
89, 13
90, 14
91, 5
92, 19
93, 16
94, 6
95, 27
96, 15
97, 14
98, 12
99, 11
100, 13
101, 24
102, 14
103, 7
104, 15
105, 27
106, 20
107, 19
108, 17
109, 6
110, 8
111, 16
112, 8
113, 6
114, 9
115, 12
116, 14
117, 14
118, 14
119, 7
120, 10
121, 15
122, 5
123, 7
124, 16
125, 14
126, 16
127, 6
128, 12
129, 10
130, 17
131, 7
132, 6
133, 12
134, 18
135, 8
136, 8
137, 12
138, 5
139, 10
140, 10
141, 11
142, 10
143, 10
144, 9
145, 8
146, 11
147, 7
148, 12
149, 7
150, 12
151, 11
152, 6
153, 6
154, 11
155, 6
156, 10
157, 7
158, 7
159, 8
160, 12
161, 4
162, 6
163, 8
164, 19
165, 8
166, 13
167, 12
168, 5
169, 14
170, 12
171, 9
172, 10
173, 13
174, 4
175, 8
176, 6
177, 10
178, 8
179, 5
180, 9
181, 12
182, 8
183, 10
184, 6
185, 8
186, 6
187, 14
188, 11
189, 13
190, 7
191, 8
192, 18
193, 12
194, 4
195, 13
196, 14
197, 10
198, 8
199, 7
200, 13
201, 12
202, 12
203, 11
204, 10
205, 10
206, 9
207, 7
208, 8
209, 10
210, 10
211, 14
212, 6
213, 7
214, 7
215, 11
216, 8
217, 14
218, 12
219, 5
220, 8
221, 12
222, 9
223, 4
224, 8
225, 9
226, 6
227, 8
228, 8
229, 8
230, 9
231, 7
232, 7
233, 12
234, 9
235, 5
236, 11
237, 5
238, 10
239, 5
240, 8
241, 13
242, 10
243, 12
244, 5
245, 6
246, 11
247, 5
248, 12
249, 5
250, 12
251, 11
252, 15
253, 9
254, 7
255, 9
256, 6
257, 8
258, 8
259, 5
260, 11
261, 6
262, 8
263, 4
264, 5
265, 5
266, 7
267, 5
268, 13
269, 5
270, 6
271, 5
272, 5
273, 5
274, 11
275, 9
276, 12
277, 6
278, 11
279, 11
280, 9
281, 11
282, 6
283, 13
284, 9
285, 7
286, 6
287, 5
288, 8
289, 8
290, 8
291, 5
292, 6
293, 7
294, 5
295, 7
296, 11
297, 6
298, 8
299, 7
300, 6
301, 7
302, 6
303, 10
304, 4
305, 6
306, 6
307, 6
308, 12
309, 6
310, 5
311, 5
312, 10
313, 9
314, 10
315, 5
316, 4
317, 9
318, 7
319, 5
320, 4
321, 8
322, 4
323, 6
324, 8
325, 7
326, 6
327, 8
328, 6
329, 6
330, 10
331, 7
332, 9
333, 11
334, 5
335, 9
336, 4
337, 6
338, 5
339, 5
340, 6
341, 5
342, 5
343, 5
344, 8
345, 4
346, 7
347, 5
348, 6
349, 5
350, 7
351, 6
352, 5
353, 5
354, 8
355, 5
356, 6
357, 7
358, 7
359, 4
360, 9
361, 7
362, 6
363, 6
364, 6
365, 7
366, 8
367, 8
368, 5
369, 7
370, 8
371, 8
372, 7
373, 6
374, 5
375, 8
376, 9
377, 4
378, 6
379, 5
380, 5
381, 8
382, 7
383, 5
384, 9
385, 4
