Id, Probabilidad
0, 31
1, 42
2, 39
3, 72
4, 27
5, 38
6, 34
7, 47
8, 35
9, 36
10, 26
11, 32
12, 40
13, 29
14, 26
15, 36
16, 12
17, 48
18, 22
19, 35
20, 28
21, 24
22, 21
23, 11
24, 7
25, 16
26, 13
27, 15
28, 10
29, 12
30, 31
31, 11
32, 9
33, 11
34, 17
35, 23
36, 28
37, 10
38, 7
39, 13
40, 11
41, 18
42, 9
43, 8
44, 11
45, 9
46, 8
47, 9
48, 14
49, 39
50, 27
51, 11
52, 6
53, 21
54, 10
55, 21
56, 13
57, 14
58, 9
59, 8
60, 17
61, 15
62, 10
63, 6
64, 11
65, 7
66, 6
67, 18
68, 7
69, 26
70, 17
71, 10
72, 9
73, 8
74, 15
75, 10
76, 16
77, 8
78, 8
79, 9
80, 5
81, 19
82, 11
83, 9
84, 8
85, 10
86, 14
87, 6
88, 14
89, 12
90, 6
91, 13
92, 6
93, 8
94, 11
95, 7
96, 11
97, 8
98, 11
99, 14
100, 7
101, 9
102, 15
103, 13
104, 6
105, 5
106, 8
107, 5
108, 5
109, 12
110, 14
111, 12
112, 13
113, 6
114, 6
115, 5
116, 14
117, 12
118, 5
119, 6
120, 11
121, 4
122, 16
123, 9
124, 11
125, 7
126, 5
127, 8
128, 10
129, 8
130, 7
131, 10
132, 5
133, 7
134, 4
135, 7
136, 10
137, 8
138, 7
139, 11
140, 10
141, 8
142, 6
143, 5
144, 12
145, 8
146, 6
147, 10
148, 9
149, 9
150, 8
151, 5
152, 8
153, 9
154, 4
155, 12
156, 10
157, 7
158, 7
159, 6
160, 6
161, 11
162, 6
163, 7
164, 9
165, 9
166, 10
167, 5
168, 8
169, 5
170, 11
171, 10
172, 4
173, 7
174, 4
175, 7
176, 5
177, 8
178, 7
179, 7
180, 4
181, 9
182, 7
183, 5
184, 4
185, 6
186, 7
187, 4
188, 5
189, 6
190, 7
191, 4
192, 5
193, 5
194, 7
195, 6
196, 7
197, 7
198, 8
199, 6
200, 12
201, 5
202, 6
203, 8
204, 5
205, 6
206, 6
207, 8
208, 5
209, 5
210, 7
211, 7
212, 4
213, 4
214, 6
215, 4
216, 4
217, 5
218, 8
219, 4
220, 8
221, 6
222, 6
223, 5
224, 7
225, 7
226, 8
227, 5
228, 9
229, 5
230, 6
231, 4
232, 5
233, 4
234, 5
235, 5
236, 6
237, 7
238, 4
239, 9
240, 7
241, 5
242, 5
243, 4
244, 7
245, 7
246, 4
247, 4
248, 4
249, 4
250, 5
251, 5
252, 9
253, 6
254, 6
255, 5
256, 5
257, 7
258, 8
259, 5
260, 7
261, 5
262, 8
263, 4
264, 5
265, 10
266, 6
267, 4
268, 5
269, 4
270, 5
271, 7
272, 6
273, 4
274, 4
275, 5
276, 5
277, 4
278, 5
279, 4
280, 5
281, 4
282, 6
283, 4
284, 5
285, 6
286, 6
287, 5
288, 5
289, 5
290, 5
291, 7
292, 5
293, 4
294, 5
295, 5
296, 5
297, 5
298, 8
299, 6
300, 6
301, 5
302, 6
303, 4
304, 5
305, 6
306, 9
307, 7
308, 5
309, 5
310, 4
311, 4
312, 5
313, 7
314, 4
315, 5
316, 4
317, 6
318, 8
319, 4
320, 5
321, 4
322, 4
323, 4
324, 4
325, 5
326, 7
327, 4
328, 4
329, 7
330, 4
331, 5
332, 4
333, 4
334, 4
335, 5
336, 4
337, 7
338, 5
339, 4
340, 4
341, 7
342, 5
343, 7
344, 6
345, 5
346, 5
347, 7
348, 5
349, 6
350, 4
351, 5
352, 5
353, 8
354, 4
355, 5
356, 4
357, 4
358, 4
359, 4
360, 5
361, 4
362, 5
363, 4
364, 6
365, 4
366, 5
367, 5
368, 4
369, 5
370, 5
371, 4
372, 6
373, 4
374, 5
375, 4
376, 5
377, 7
378, 5
379, 6
380, 4
381, 4
382, 4
383, 4
384, 4
385, 5
386, 4
387, 5
388, 5
389, 5
390, 4
391, 4
392, 4
393, 5
394, 4
395, 4
396, 5
397, 4
398, 4
399, 4
400, 4
401, 4
402, 4
403, 6
404, 4
405, 4
406, 6
407, 5
408, 4
409, 4
410, 4
411, 6
412, 4
413, 5
414, 4
415, 4
416, 4
417, 4
418, 4
419, 4
420, 4
421, 4
422, 4
423, 5
424, 5
425, 4
426, 4
427, 5
428, 6
429, 4
430, 4
431, 5
432, 4
433, 4
434, 5
435, 4
436, 5
437, 4
438, 4
439, 5
440, 4
441, 5
442, 4
443, 4
444, 4
445, 4
446, 4
447, 5
448, 4
449, 4
450, 4
451, 4
452, 4
453, 4
454, 4
455, 4
456, 4
457, 4
458, 4
459, 4
460, 4
461, 4
462, 4
463, 4
464, 4
465, 4
466, 4
467, 4
468, 4
469, 4
470, 4
471, 4
472, 5
473, 4
474, 4
475, 4
476, 4
477, 4
478, 4
479, 5
480, 4
481, 4
482, 4
483, 4
484, 4
485, 4
486, 4
487, 4
488, 4
489, 4
490, 4
491, 4
492, 4
493, 4
494, 4
495, 4
496, 4
497, 4
498, 4
499, 4
