Id, Probabilidad
0, 57
1, 78
2, 63
3, 79
4, 65
5, 55
6, 79
7, 34
8, 31
9, 34
10, 47
11, 97
12, 62
13, 29
14, 25
15, 34
16, 29
17, 11
18, 32
19, 42
20, 23
21, 35
22, 25
23, 44
24, 48
25, 19
26, 21
27, 11
28, 27
29, 17
30, 36
31, 15
32, 24
33, 37
34, 18
35, 11
36, 17
37, 5
38, 25
39, 32
40, 32
41, 11
42, 23
43, 14
44, 17
45, 23
46, 29
47, 19
48, 7
49, 25
50, 14
51, 12
52, 13
53, 28
54, 25
55, 29
56, 28
57, 20
58, 31
59, 6
60, 21
61, 13
62, 22
63, 17
64, 10
65, 38
66, 23
67, 23
68, 16
69, 10
70, 15
71, 11
72, 12
73, 8
74, 28
75, 18
76, 11
77, 26
78, 17
79, 18
80, 14
81, 14
82, 14
83, 5
84, 11
85, 12
86, 14
87, 15
88, 15
89, 10
90, 21
91, 11
92, 5
93, 16
94, 11
95, 6
96, 12
97, 12
98, 10
99, 13
100, 16
101, 9
102, 8
103, 24
104, 8
105, 15
106, 22
107, 13
108, 17
109, 7
110, 11
111, 7
112, 14
113, 8
114, 12
115, 10
116, 6
117, 16
118, 10
119, 12
120, 10
121, 8
122, 14
123, 9
124, 7
125, 17
126, 7
127, 14
128, 19
129, 19
130, 16
131, 19
132, 8
133, 7
134, 4
135, 14
136, 16
137, 12
138, 12
139, 8
140, 6
141, 9
142, 12
143, 6
144, 7
145, 8
146, 15
147, 6
148, 16
149, 8
150, 6
151, 14
152, 6
153, 5
154, 8
155, 7
156, 9
157, 21
158, 11
159, 10
160, 11
161, 6
162, 11
163, 4
164, 7
165, 13
166, 9
167, 8
168, 11
169, 14
170, 8
171, 9
172, 13
173, 11
174, 11
175, 12
176, 13
177, 14
178, 10
179, 11
180, 9
181, 11
182, 11
183, 19
184, 10
185, 14
186, 8
187, 14
188, 11
189, 11
190, 7
191, 11
192, 10
193, 9
194, 6
195, 27
196, 4
197, 4
198, 9
199, 6
200, 7
201, 4
202, 14
203, 7
204, 6
205, 11
206, 10
207, 4
208, 7
209, 10
210, 9
211, 8
212, 12
213, 7
214, 7
215, 8
216, 9
217, 11
218, 5
219, 6
220, 12
221, 5
222, 9
223, 13
224, 6
225, 9
226, 9
227, 6
228, 7
229, 11
230, 7
231, 9
232, 17
233, 7
234, 5
235, 4
236, 7
237, 6
238, 8
239, 4
240, 12
241, 8
242, 6
243, 20
244, 8
245, 4
246, 13
247, 8
248, 8
249, 12
250, 11
251, 7
252, 5
253, 6
254, 7
255, 9
256, 6
257, 10
258, 13
259, 5
260, 6
261, 9
262, 13
263, 8
264, 8
265, 5
266, 6
267, 5
268, 8
269, 8
270, 6
271, 5
272, 8
273, 10
274, 8
275, 4
276, 6
277, 14
278, 4
279, 7
280, 4
281, 4
282, 4
283, 7
284, 5
285, 8
286, 8
287, 6
288, 14
289, 9
290, 8
291, 5
292, 5
293, 5
294, 4
295, 13
296, 10
297, 7
298, 5
299, 5
300, 5
301, 13
302, 8
303, 8
304, 5
305, 6
306, 7
307, 11
308, 4
309, 4
310, 6
311, 5
312, 9
313, 4
314, 5
315, 7
316, 5
317, 5
318, 6
319, 6
320, 4
321, 5
322, 9
323, 7
324, 5
325, 8
326, 10
327, 9
328, 12
329, 10
330, 6
331, 9
332, 7
333, 6
334, 7
335, 6
336, 13
337, 5
338, 6
339, 6
340, 13
341, 11
342, 6
343, 7
344, 9
345, 6
346, 7
347, 7
348, 8
349, 4
350, 6
351, 6
352, 4
353, 5
354, 8
355, 5
356, 5
357, 8
358, 5
359, 5
360, 8
361, 8
362, 5
363, 6
364, 8
365, 5
366, 13
367, 6
368, 6
369, 7
370, 6
371, 5
372, 5
373, 7
374, 5
375, 6
376, 7
377, 9
378, 4
379, 7
380, 4
381, 10
382, 6
383, 5
384, 10
385, 8
386, 8
387, 5
388, 7
389, 6
390, 5
391, 5
392, 5
393, 8
394, 6
395, 6
396, 9
397, 5
398, 7
399, 7
400, 8
401, 6
402, 5
403, 8
404, 5
405, 5
406, 4
407, 5
408, 4
409, 5
410, 5
411, 6
412, 5
413, 6
414, 8
415, 4
416, 4
417, 4
418, 5
419, 9
420, 6
421, 5
422, 5
423, 8
424, 13
425, 7
426, 6
427, 8
428, 6
429, 8
430, 7
431, 6
432, 6
433, 5
434, 4
435, 4
436, 4
437, 6
438, 7
439, 6
440, 6
441, 7
442, 7
443, 4
444, 6
445, 4
446, 7
447, 6
448, 4
449, 5
