Id, Probabilidad
0, 118
1, 156
2, 79
3, 67
4, 175
5, 211
6, 66
7, 64
8, 58
9, 43
10, 14
11, 14
12, 27
13, 53
14, 77
15, 83
16, 50
17, 103
18, 31
19, 49
20, 64
21, 113
22, 52
23, 54
24, 34
25, 65
26, 12
27, 42
28, 37
29, 75
30, 75
31, 27
32, 40
33, 13
34, 24
35, 11
36, 13
37, 26
38, 40
39, 26
40, 9
41, 25
42, 60
43, 11
44, 32
45, 31
46, 35
47, 27
48, 40
49, 11
50, 29
51, 51
52, 8
53, 22
54, 48
55, 21
56, 27
57, 29
58, 17
59, 29
60, 63
61, 26
62, 16
63, 40
64, 48
65, 14
66, 33
67, 40
68, 22
69, 32
70, 9
71, 14
72, 23
73, 41
74, 13
75, 19
76, 23
77, 47
78, 10
79, 39
80, 42
81, 17
82, 20
83, 24
84, 31
85, 19
86, 10
87, 6
88, 26
89, 19
90, 29
91, 15
92, 24
93, 66
94, 31
95, 17
96, 51
97, 29
98, 10
99, 7
100, 15
101, 12
102, 25
103, 36
104, 23
105, 7
106, 19
107, 38
108, 51
109, 15
110, 17
111, 7
112, 23
113, 13
114, 15
115, 20
116, 11
117, 15
118, 8
119, 27
120, 15
121, 37
122, 18
123, 18
124, 21
125, 8
126, 22
127, 46
128, 6
129, 23
130, 6
131, 20
132, 4
133, 16
134, 9
135, 41
136, 19
137, 30
138, 25
139, 15
140, 17
141, 9
142, 13
143, 21
144, 12
145, 12
146, 6
147, 15
148, 17
149, 7
150, 11
151, 11
152, 16
153, 7
154, 16
155, 9
156, 29
157, 16
158, 17
159, 10
160, 22
161, 15
162, 11
163, 28
164, 6
165, 10
166, 10
167, 14
168, 7
169, 12
170, 32
171, 14
172, 26
173, 12
174, 13
175, 15
176, 10
177, 18
178, 5
179, 26
180, 10
181, 6
182, 18
183, 44
184, 22
185, 19
186, 14
187, 24
188, 9
189, 7
190, 14
191, 23
192, 17
193, 24
194, 22
195, 36
196, 10
197, 30
198, 6
199, 50
200, 12
201, 14
202, 14
203, 29
204, 7
205, 9
206, 4
207, 27
208, 23
209, 8
210, 18
211, 15
212, 26
213, 11
214, 15
215, 12
216, 13
217, 5
218, 10
219, 9
220, 10
221, 15
222, 17
223, 14
224, 13
225, 13
226, 8
227, 19
228, 11
229, 19
230, 8
231, 14
232, 8
233, 5
234, 7
235, 6
236, 13
237, 17
238, 16
239, 22
240, 11
241, 20
242, 7
243, 11
