Id, Probabilidad
0, 98
1, 233
2, 101
3, 73
4, 113
5, 67
6, 22
7, 67
8, 84
9, 42
10, 169
11, 61
12, 56
13, 161
14, 28
15, 40
16, 81
17, 13
18, 24
19, 45
20, 50
21, 62
22, 12
23, 48
24, 33
25, 54
26, 23
27, 35
28, 35
29, 112
30, 84
31, 46
32, 81
33, 32
34, 26
35, 73
36, 25
37, 15
38, 11
39, 16
40, 40
41, 18
42, 33
43, 42
44, 9
45, 31
46, 21
47, 31
48, 18
49, 42
50, 30
51, 47
52, 32
53, 32
54, 53
55, 72
56, 31
57, 22
58, 39
59, 20
60, 36
61, 40
62, 29
63, 16
64, 51
65, 16
66, 7
67, 32
68, 16
69, 9
70, 31
71, 33
72, 41
73, 27
74, 44
75, 11
76, 33
77, 33
78, 88
79, 15
80, 8
81, 12
82, 30
83, 14
84, 29
85, 16
86, 24
87, 21
88, 15
89, 17
90, 21
91, 10
92, 24
93, 25
94, 72
95, 17
96, 36
97, 23
98, 14
99, 13
100, 14
101, 34
102, 15
103, 19
104, 21
105, 18
106, 30
107, 22
108, 27
109, 16
110, 19
111, 7
112, 12
113, 25
114, 11
115, 15
116, 13
117, 8
118, 15
119, 10
120, 18
121, 8
122, 15
123, 5
124, 15
125, 19
126, 17
127, 9
128, 12
129, 10
130, 18
131, 23
132, 53
133, 38
134, 13
135, 24
136, 11
137, 15
138, 14
139, 27
140, 10
141, 33
142, 22
143, 19
144, 17
145, 13
146, 23
147, 17
148, 19
149, 13
150, 26
151, 7
152, 21
153, 14
154, 10
155, 21
156, 9
157, 10
158, 16
159, 16
160, 5
161, 37
162, 26
163, 26
164, 36
165, 25
166, 12
167, 15
168, 15
169, 28
170, 23
171, 6
172, 8
173, 8
174, 21
175, 28
176, 6
177, 10
178, 12
179, 29
180, 5
181, 16
182, 12
183, 11
184, 7
185, 16
186, 7
187, 33
188, 6
189, 29
190, 21
191, 12
192, 21
193, 19
194, 13
195, 6
196, 16
197, 11
198, 11
199, 22
200, 10
201, 8
202, 48
203, 17
204, 14
205, 15
206, 13
207, 5
208, 34
209, 22
210, 14
211, 13
212, 7
213, 10
214, 10
215, 5
216, 10
217, 8
218, 15
219, 13
220, 17
221, 33
222, 12
223, 24
224, 5
225, 16
226, 9
227, 19
228, 12
229, 20
230, 7
231, 10
232, 10
233, 7
234, 9
235, 8
236, 12
237, 9
238, 7
239, 20
240, 7
241, 14
