Id, Probabilidad
0, 127
1, 59
2, 116
3, 63
4, 21
5, 96
6, 39
7, 16
8, 31
9, 49
10, 14
11, 46
12, 19
13, 32
14, 20
15, 52
16, 13
17, 6
18, 20
19, 29
20, 8
21, 12
22, 20
23, 28
24, 28
25, 14
26, 29
27, 6
28, 23
29, 18
30, 10
31, 23
32, 15
33, 9
34, 28
35, 8
36, 24
37, 13
38, 30
39, 10
40, 9
41, 7
42, 13
43, 16
44, 10
45, 17
46, 20
47, 10
48, 15
49, 26
50, 9
51, 13
52, 17
53, 13
54, 7
55, 17
56, 13
57, 13
58, 13
59, 8
60, 10
61, 10
62, 8
63, 8
64, 12
65, 14
66, 5
67, 3
68, 7
69, 12
70, 10
71, 8
72, 8
73, 16
74, 6
75, 25
76, 16
77, 23
78, 14
79, 6
80, 22
81, 5
82, 9
83, 17
84, 8
85, 13
86, 4
87, 7
88, 14
89, 11
90, 5
91, 13
92, 5
93, 7
94, 13
95, 13
96, 7
97, 10
98, 6
99, 4
100, 9
101, 7
102, 6
103, 9
104, 9
105, 9
106, 8
107, 9
108, 23
109, 14
110, 4
111, 16
112, 11
113, 7
114, 5
115, 10
116, 13
117, 4
118, 20
119, 10
120, 6
121, 3
122, 12
123, 7
124, 6
125, 5
126, 8
127, 8
128, 6
129, 10
130, 7
131, 8
132, 14
133, 11
134, 9
135, 11
136, 6
137, 6
138, 5
139, 5
140, 3
141, 6
142, 7
143, 8
144, 5
145, 10
146, 7
147, 8
148, 12
149, 9
150, 5
151, 11
152, 4
153, 8
154, 4
155, 5
156, 5
157, 8
158, 6
159, 7
160, 10
161, 3
162, 13
163, 4
164, 8
165, 7
166, 5
167, 9
168, 7
169, 9
170, 10
171, 10
172, 6
173, 11
174, 8
175, 5
176, 5
177, 6
178, 7
179, 7
180, 8
181, 8
182, 10
183, 7
184, 4
185, 11
186, 9
187, 9
188, 3
189, 6
190, 5
191, 6
192, 6
193, 14
194, 7
195, 10
196, 8
197, 4
198, 3
199, 3
200, 7
201, 7
202, 8
203, 8
204, 4
205, 3
206, 10
207, 5
208, 4
209, 10
210, 9
211, 4
212, 5
213, 5
214, 8
215, 5
216, 7
217, 5
218, 3
219, 6
220, 4
221, 5
222, 10
223, 4
224, 6
225, 7
226, 5
227, 5
228, 7
229, 8
230, 6
231, 3
232, 4
233, 4
234, 5
235, 4
236, 5
237, 4
238, 11
239, 5
240, 7
241, 3
242, 3
243, 10
244, 8
245, 12
246, 3
247, 10
248, 4
249, 5
250, 6
251, 6
252, 6
253, 5
254, 5
255, 4
256, 5
257, 8
258, 3
259, 4
260, 10
261, 3
262, 3
263, 4
264, 11
265, 5
266, 8
267, 7
268, 6
269, 7
270, 7
271, 4
272, 6
273, 8
274, 9
275, 6
276, 6
277, 8
278, 8
279, 5
280, 3
281, 4
282, 5
283, 6
284, 7
285, 9
286, 5
287, 7
288, 5
289, 6
290, 7
291, 4
292, 4
293, 7
294, 3
295, 4
296, 4
297, 6
298, 4
299, 5
300, 4
301, 9
302, 4
303, 3
304, 5
305, 4
306, 4
307, 7
308, 6
309, 4
310, 5
311, 3
312, 4
313, 4
314, 4
315, 6
316, 5
317, 4
318, 3
319, 3
320, 4
321, 5
322, 7
323, 8
324, 7
325, 6
326, 6
327, 3
328, 7
329, 4
330, 4
331, 3
332, 16
333, 4
334, 9
335, 4
336, 7
337, 3
338, 3
339, 3
340, 3
341, 6
342, 3
343, 4
344, 4
345, 5
346, 5
347, 4
348, 4
349, 7
350, 5
351, 6
352, 4
353, 4
354, 4
355, 8
356, 6
357, 5
358, 7
359, 3
360, 4
361, 4
362, 4
363, 4
364, 9
365, 7
366, 6
367, 3
368, 3
369, 4
370, 4
371, 4
372, 7
373, 3
374, 5
375, 6
376, 3
377, 4
378, 3
379, 4
380, 4
381, 5
382, 7
383, 6
384, 6
385, 4
386, 5
387, 3
388, 3
389, 5
390, 3
391, 4
392, 4
393, 4
394, 4
395, 6
396, 3
397, 6
398, 7
399, 4
400, 8
401, 8
402, 5
403, 3
404, 4
405, 4
406, 5
407, 3
408, 4
409, 3
410, 5
411, 7
412, 4
413, 4
414, 4
415, 5
416, 5
417, 9
418, 5
419, 7
420, 6
421, 5
422, 5
423, 5
424, 5
425, 3
426, 4
427, 3
428, 5
429, 3
430, 5
431, 5
432, 4
433, 5
434, 5
435, 8
436, 5
437, 3
438, 6
439, 4
440, 3
441, 3
442, 4
443, 5
444, 3
445, 3
446, 6
447, 9
448, 4
449, 4
450, 5
451, 6
452, 4
453, 4
454, 4
455, 7
456, 4
457, 8
458, 7
459, 4
460, 3
461, 6
462, 3
463, 7
464, 5
465, 7
466, 5
467, 4
468, 5
469, 3
470, 5
471, 5
472, 5
473, 5
474, 5
475, 4
476, 4
477, 5
478, 4
479, 4
480, 4
481, 5
482, 4
483, 5
484, 4
485, 3
486, 3
487, 4
488, 4
489, 3
490, 4
491, 3
492, 3
493, 3
494, 4
495, 5
496, 6
497, 3
498, 4
499, 4
500, 3
501, 3
502, 3
503, 3
504, 3
505, 5
506, 4
507, 3
508, 4
509, 5
510, 4
511, 4
512, 3
513, 4
514, 3
515, 3
516, 3
517, 4
518, 3
519, 3
520, 5
521, 5
522, 3
523, 6
524, 4
525, 4
526, 5
527, 3
528, 3
529, 4
530, 4
531, 5
532, 5
533, 3
534, 3
535, 6
536, 5
537, 3
538, 6
539, 5
540, 3
541, 7
542, 3
543, 3
544, 7
545, 5
546, 4
547, 3
548, 5
549, 4
550, 6
551, 4
552, 5
553, 3
554, 3
555, 3
556, 3
557, 3
558, 4
559, 3
560, 4
561, 7
562, 5
563, 3
564, 3
565, 3
566, 4
567, 3
568, 3
569, 3
570, 3
571, 3
572, 3
573, 3
574, 3
575, 4
576, 6
577, 3
578, 4
579, 4
580, 5
581, 3
582, 4
583, 3
584, 3
585, 5
586, 4
587, 3
588, 3
589, 4
590, 4
591, 3
592, 3
593, 4
594, 5
595, 6
596, 3
597, 6
598, 5
599, 4
600, 4
601, 5
602, 3
603, 6
604, 4
605, 3
606, 3
607, 3
608, 4
609, 4
610, 3
611, 3
612, 4
613, 4
614, 3
615, 3
616, 3
617, 5
618, 4
619, 4
620, 4
621, 3
622, 4
623, 3
624, 5
625, 4
626, 4
627, 4
628, 5
629, 8
630, 4
631, 3
632, 5
633, 5
634, 4
635, 3
636, 5
637, 6
638, 4
639, 3
640, 3
641, 4
642, 5
643, 3
644, 4
645, 5
646, 3
647, 8
648, 4
649, 5
650, 3
651, 3
652, 4
653, 4
654, 3
655, 4
656, 3
657, 3
658, 3
659, 4
660, 5
661, 4
662, 5
663, 3
664, 3
665, 3
666, 3
667, 5
668, 3
669, 5
670, 3
671, 8
672, 3
673, 3
674, 3
675, 4
676, 5
677, 3
678, 4
679, 3
680, 3
681, 4
682, 5
683, 3
684, 3
685, 3
686, 3
687, 4
688, 5
689, 3
690, 3
691, 3
692, 3
693, 3
694, 3
695, 7
696, 3
697, 3
698, 3
699, 4
700, 5
701, 3
702, 6
703, 3
704, 3
705, 4
706, 6
707, 3
708, 3
709, 3
710, 3
711, 3
712, 3
713, 3
714, 3
715, 3
716, 4
717, 4
718, 3
