Id, Probabilidad
0, 61
1, 31
2, 87
3, 64
4, 56
5, 55
6, 60
7, 57
8, 65
9, 13
10, 15
11, 17
12, 43
13, 19
14, 27
15, 25
16, 29
17, 9
18, 25
19, 11
20, 18
21, 53
22, 34
23, 36
24, 38
25, 34
26, 13
27, 25
28, 16
29, 13
30, 11
31, 13
32, 14
33, 18
34, 11
35, 24
36, 32
37, 23
38, 9
39, 9
40, 13
41, 12
42, 11
43, 11
44, 5
45, 25
46, 32
47, 5
48, 10
49, 6
50, 11
51, 17
52, 9
53, 11
54, 14
55, 15
56, 9
57, 24
58, 15
59, 20
60, 13
61, 11
62, 5
63, 7
64, 14
65, 10
66, 9
67, 10
68, 6
69, 5
70, 9
71, 10
72, 14
73, 6
74, 16
75, 10
76, 7
77, 8
78, 5
79, 14
80, 9
81, 7
82, 7
83, 8
84, 6
85, 10
86, 13
87, 5
88, 8
89, 5
90, 3
91, 10
92, 9
93, 15
94, 5
95, 8
96, 5
97, 9
98, 14
99, 13
100, 4
101, 13
102, 4
103, 5
104, 7
105, 29
106, 10
107, 11
108, 14
109, 3
110, 8
111, 7
112, 5
113, 9
114, 5
115, 6
116, 8
117, 9
118, 7
119, 12
120, 9
121, 4
122, 10
123, 3
124, 7
125, 8
126, 10
127, 8
128, 12
129, 11
130, 4
131, 7
132, 5
133, 17
134, 11
135, 7
136, 15
137, 17
138, 8
139, 10
140, 4
141, 7
142, 7
143, 8
144, 5
145, 9
146, 7
147, 15
148, 7
149, 4
150, 14
151, 8
152, 8
153, 8
154, 14
155, 11
156, 4
157, 8
158, 3
159, 11
160, 8
161, 8
162, 6
163, 4
164, 7
165, 3
166, 3
167, 7
168, 5
169, 11
170, 7
171, 20
172, 5
173, 13
174, 4
175, 8
176, 7
177, 5
178, 5
179, 7
180, 10
181, 14
182, 7
183, 13
184, 7
185, 9
186, 5
187, 3
188, 5
189, 10
190, 5
191, 7
192, 5
193, 3
194, 4
195, 7
196, 14
197, 5
198, 5
199, 6
200, 3
201, 4
202, 4
203, 10
204, 10
205, 5
206, 5
207, 7
208, 10
209, 5
210, 9
211, 3
212, 9
213, 10
214, 9
215, 6
216, 6
217, 13
218, 5
219, 14
220, 7
221, 4
222, 7
223, 4
224, 12
225, 10
226, 7
227, 9
228, 10
229, 5
230, 6
231, 5
232, 9
233, 7
234, 5
235, 4
236, 6
237, 8
238, 3
239, 4
240, 7
241, 8
242, 5
243, 7
244, 5
245, 5
246, 4
247, 11
248, 6
249, 4
250, 7
251, 5
252, 3
253, 7
254, 5
255, 4
256, 6
257, 3
258, 10
259, 6
260, 7
261, 5
262, 3
263, 6
264, 3
265, 5
266, 5
267, 4
268, 6
269, 5
270, 13
271, 5
272, 4
273, 3
274, 8
275, 7
276, 6
277, 4
278, 3
279, 11
280, 6
281, 6
282, 3
283, 5
284, 5
285, 3
286, 9
287, 9
288, 13
289, 7
290, 3
291, 6
292, 5
293, 7
294, 7
295, 9
296, 4
297, 9
298, 5
299, 9
300, 6
301, 7
302, 5
303, 4
304, 5
305, 3
306, 3
307, 10
308, 3
309, 5
310, 7
311, 3
312, 8
313, 5
314, 7
315, 6
316, 3
317, 4
