Id, Probabilidad
0, 23
1, 137
2, 89
3, 47
4, 58
5, 36
6, 78
7, 72
8, 35
9, 30
10, 43
11, 77
12, 50
13, 56
14, 53
15, 20
16, 55
17, 38
18, 27
19, 35
20, 27
21, 20
22, 30
23, 42
24, 24
25, 34
26, 25
27, 39
28, 35
29, 22
30, 8
31, 44
32, 21
33, 25
34, 15
35, 33
36, 27
37, 23
38, 17
39, 14
40, 7
41, 14
42, 8
43, 26
44, 19
45, 26
46, 15
47, 12
48, 14
49, 26
50, 19
51, 21
52, 45
53, 16
54, 13
55, 12
56, 8
57, 13
58, 24
59, 20
60, 16
61, 21
62, 14
63, 16
64, 21
65, 19
66, 13
67, 26
68, 26
69, 15
70, 7
71, 13
72, 13
73, 8
74, 12
75, 15
76, 24
77, 14
78, 17
79, 20
80, 13
81, 17
82, 14
83, 9
84, 13
85, 18
86, 15
87, 6
88, 13
89, 15
90, 18
91, 17
92, 10
93, 15
94, 12
95, 14
96, 8
97, 11
98, 22
99, 6
100, 13
101, 9
102, 10
103, 13
104, 13
105, 8
106, 14
107, 16
108, 12
109, 8
110, 18
111, 17
112, 7
113, 13
114, 10
115, 17
116, 9
117, 15
118, 20
119, 9
120, 8
121, 20
122, 5
123, 17
124, 5
125, 8
126, 10
127, 6
128, 8
129, 9
130, 14
131, 13
132, 9
133, 12
134, 6
135, 16
136, 8
137, 11
138, 11
139, 15
140, 9
141, 4
142, 8
143, 8
144, 18
145, 8
146, 8
147, 12
148, 12
149, 12
150, 10
151, 13
152, 11
153, 9
154, 13
155, 9
156, 10
157, 15
158, 8
159, 9
160, 7
161, 11
162, 12
163, 8
164, 6
165, 11
166, 5
167, 11
168, 8
169, 11
170, 9
171, 7
172, 26
173, 5
174, 14
175, 6
176, 8
177, 13
178, 13
179, 10
180, 9
181, 9
182, 8
183, 8
184, 4
185, 5
186, 8
187, 10
188, 6
189, 5
190, 11
191, 11
192, 10
193, 7
194, 9
195, 15
196, 6
197, 5
198, 12
199, 10
200, 9
201, 10
202, 12
203, 7
204, 15
205, 12
206, 7
207, 8
208, 16
209, 8
210, 8
211, 5
212, 5
213, 6
214, 7
215, 9
216, 7
217, 11
218, 10
219, 5
220, 11
221, 16
222, 5
223, 7
224, 11
225, 11
226, 7
227, 6
228, 11
229, 10
230, 7
231, 9
232, 17
233, 9
234, 12
235, 16
236, 4
237, 6
238, 13
239, 7
240, 7
241, 9
242, 5
243, 8
244, 6
245, 9
246, 6
247, 13
248, 9
249, 11
250, 5
251, 10
252, 5
253, 7
254, 6
255, 7
256, 6
257, 7
258, 5
259, 4
260, 7
261, 7
262, 8
263, 9
264, 5
265, 6
266, 5
267, 9
268, 8
269, 16
270, 8
271, 11
272, 6
273, 6
274, 4
275, 7
276, 7
277, 5
278, 5
279, 8
280, 8
281, 6
282, 6
283, 6
284, 6
285, 13
286, 12
287, 8
288, 12
289, 6
290, 5
291, 5
292, 9
293, 4
294, 8
295, 7
296, 8
297, 8
298, 8
299, 7
300, 4
301, 7
302, 4
303, 9
304, 5
305, 12
306, 4
307, 5
308, 8
309, 5
310, 4
311, 9
312, 6
313, 6
314, 4
315, 5
316, 6
317, 5
318, 5
319, 9
320, 4
321, 4
322, 15
323, 6
324, 4
325, 9
326, 8
327, 5
328, 12
329, 8
330, 5
331, 7
332, 7
333, 4
334, 12
335, 5
336, 5
337, 6
338, 7
339, 7
340, 6
341, 9
342, 5
343, 5
344, 11
345, 4
346, 8
347, 7
348, 7
349, 13
350, 7
351, 6
352, 6
353, 10
354, 8
355, 6
356, 5
357, 5
358, 7
359, 12
360, 8
361, 9
362, 6
363, 7
364, 6
365, 11
366, 7
367, 8
368, 5
369, 8
370, 10
371, 6
372, 4
373, 11
374, 6
375, 7
376, 6
377, 6
378, 11
379, 4
380, 5
381, 10
382, 8
383, 8
384, 8
385, 6
386, 8
387, 10
388, 6
389, 7
390, 11
391, 6
392, 4
393, 6
394, 8
395, 8
396, 6
397, 5
398, 5
399, 7
400, 5
401, 5
402, 8
403, 5
404, 6
405, 6
406, 4
407, 6
408, 6
409, 4
410, 4
411, 5
412, 5
413, 4
414, 5
415, 8
416, 6
417, 8
418, 8
419, 8
420, 4
421, 7
422, 4
423, 7
424, 5
425, 5
426, 5
427, 4
428, 5
429, 8
430, 8
431, 6
432, 5
433, 4
434, 4
435, 10
436, 6
437, 4
438, 6
439, 6
440, 5
441, 10
442, 4
443, 7
444, 6
445, 4
446, 5
447, 4
448, 4
449, 5
450, 9
451, 6
452, 5
453, 8
454, 5
455, 5
456, 5
457, 5
458, 7
459, 7
460, 9
461, 5
462, 6
463, 4
464, 4
465, 6
466, 7
467, 7
468, 10
469, 4
470, 4
471, 12
472, 4
473, 6
474, 5
475, 7
476, 8
477, 4
478, 4
479, 5
480, 7
481, 5
482, 4
483, 6
484, 5
485, 4
486, 11
487, 5
488, 5
489, 6
490, 9
491, 7
492, 5
493, 5
494, 4
495, 4
496, 4
497, 4
498, 4
499, 5
500, 7
501, 5
502, 4
503, 5
504, 4
505, 4
506, 5
507, 6
508, 4
509, 5
510, 5
511, 7
512, 8
513, 5
514, 9
515, 8
516, 7
517, 6
518, 5
519, 11
520, 5
521, 6
522, 4
523, 5
524, 4
525, 6
526, 8
527, 5
528, 5
529, 6
530, 4
531, 6
532, 5
533, 4
534, 5
535, 5
536, 6
537, 5
538, 6
539, 4
540, 6
541, 5
542, 5
543, 5
544, 9
545, 4
546, 6
547, 4
548, 7
549, 4
550, 5
551, 5
552, 8
553, 6
554, 6
555, 6
556, 5
557, 8
558, 6
559, 6
560, 5
561, 4
562, 4
563, 6
564, 4
565, 7
566, 4
567, 5
568, 6
569, 4
570, 5
571, 6
572, 4
573, 4
574, 5
575, 5
576, 6
577, 6
578, 4
579, 6
580, 4
581, 6
582, 4
583, 5
584, 6
585, 5
586, 5
587, 4
588, 4
589, 4
590, 4
591, 4
592, 4
593, 6
594, 4
595, 4
596, 4
597, 4
598, 6
599, 4
600, 4
601, 4
602, 4
603, 6
604, 5
605, 4
606, 4
607, 4
608, 4
609, 5
610, 6
611, 4
612, 4
613, 4
614, 5
615, 4
616, 7
617, 5
618, 4
619, 5
620, 5
621, 5
622, 4
623, 5
624, 7
625, 6
626, 5
627, 5
628, 5
629, 4
630, 5
631, 7
632, 6
633, 4
634, 6
635, 5
636, 5
637, 4
638, 4
639, 5
640, 5
641, 4
642, 5
643, 5
644, 6
645, 4
646, 5
647, 4
648, 5
649, 5
650, 4
651, 5
652, 4
653, 4
654, 5
655, 5
656, 4
657, 5
658, 4
659, 6
660, 4
661, 5
662, 4
663, 7
664, 5
665, 5
666, 5
667, 4
668, 5
669, 4
670, 4
671, 4
672, 4
673, 4
674, 5
675, 4
676, 4
677, 4
678, 4
679, 5
680, 4
681, 5
682, 7
683, 4
684, 5
685, 4
686, 6
687, 4
688, 4
689, 5
690, 6
691, 4
692, 9
693, 5
694, 5
695, 5
696, 6
697, 7
698, 5
699, 5
700, 6
701, 4
702, 5
703, 4
704, 4
705, 5
706, 5
707, 4
708, 5
709, 7
710, 4
711, 4
712, 4
713, 6
714, 4
715, 5
716, 5
717, 4
718, 5
719, 5
720, 4
721, 7
722, 5
723, 4
724, 5
725, 7
726, 4
727, 6
728, 7
729, 4
730, 5
731, 5
732, 4
733, 6
734, 5
735, 5
736, 4
737, 4
738, 4
739, 5
740, 5
741, 4
742, 5
743, 4
744, 4
745, 6
746, 5
747, 4
748, 4
749, 4
750, 4
751, 5
752, 4
753, 4
754, 5
755, 5
756, 5
757, 5
758, 4
759, 7
760, 6
761, 5
762, 4
763, 6
764, 4
765, 4
766, 5
767, 4
768, 4
769, 4
770, 4
771, 6
772, 4
773, 4
774, 4
775, 4
776, 4
777, 4
778, 4
779, 4
780, 4
781, 4
782, 4
783, 4
784, 4
785, 7
786, 4
787, 4
788, 4
789, 4
790, 7
791, 4
792, 4
793, 4
794, 4
795, 5
796, 4
797, 4
798, 7
799, 5
800, 4
801, 4
802, 4
803, 4
804, 4
805, 4
806, 5
807, 4
808, 4
809, 5
810, 4
811, 4
812, 4
813, 4
814, 4
815, 4
816, 4
817, 4
818, 4
819, 4
820, 4
821, 4
822, 4
823, 4
824, 5
825, 4
826, 4
827, 5
828, 5
829, 4
830, 4
831, 5
832, 4
833, 4
834, 5
835, 4
836, 4
837, 4
838, 6
839, 4
840, 4
841, 4
842, 4
843, 4
844, 5
845, 4
846, 4
847, 4
848, 4
849, 4
850, 5
851, 4
852, 4
853, 4
854, 4
855, 5
856, 4
857, 4
858, 4
859, 4
860, 5
861, 4
862, 4
863, 4
864, 4
865, 4
866, 4
867, 5
868, 4
869, 4
870, 4
871, 4
872, 4
873, 4
874, 5
875, 4
876, 4
877, 4
878, 5
879, 4
880, 5
881, 4
882, 4
883, 5
884, 4
885, 4
886, 4
887, 5
888, 4
889, 4
890, 4
891, 5
892, 5
893, 4
894, 4
895, 4
896, 4
897, 4
898, 4
899, 4
900, 4
901, 4
902, 4
903, 5
904, 6
905, 4
906, 5
907, 4
908, 5
909, 4
910, 4
911, 4
912, 5
913, 4
914, 5
915, 4
916, 4
917, 4
918, 5
919, 4
920, 4
921, 6
922, 4
923, 5
924, 4
925, 4
926, 4
927, 4
928, 4
929, 4
930, 4
931, 4
932, 4
933, 4
934, 4
935, 5
936, 4
937, 4
938, 4
939, 4
940, 4
941, 4
942, 4
943, 4
944, 4
945, 4
946, 4
947, 4
948, 4
949, 4
950, 4
951, 4
952, 4
953, 4
954, 4
955, 4
956, 4
957, 4
958, 4
959, 4
960, 4
961, 4
962, 5
963, 4
964, 4
965, 4
966, 4
967, 4
968, 4
969, 4
970, 4
971, 4
972, 6
973, 4
974, 4
975, 4
976, 4
977, 4
978, 4
979, 4
980, 4
981, 4
982, 4
983, 4
984, 4
985, 4
986, 4
987, 4
988, 4
989, 4
990, 4
991, 4
992, 4
993, 4
994, 4
995, 4
996, 4
997, 4
998, 4
999, 4
