Id, Probabilidad
0, 60
1, 24
2, 34
3, 40
4, 78
5, 15
6, 14
7, 46
8, 25
9, 31
10, 19
11, 26
12, 9
13, 21
14, 26
15, 10
16, 11
17, 26
18, 22
19, 30
20, 43
21, 15
22, 18
23, 13
24, 9
25, 7
26, 10
27, 11
28, 5
29, 8
30, 11
31, 8
32, 9
33, 14
34, 10
35, 9
36, 4
37, 7
38, 7
39, 14
40, 5
41, 9
42, 6
43, 6
44, 21
45, 4
46, 8
47, 16
48, 11
49, 14
50, 9
51, 4
52, 6
53, 15
54, 7
55, 14
56, 7
57, 11
58, 3
59, 9
60, 13
61, 8
62, 3
63, 5
64, 13
65, 9
66, 5
67, 10
68, 11
69, 8
70, 9
71, 4
72, 10
73, 6
74, 4
75, 8
76, 10
77, 8
78, 8
79, 4
80, 16
81, 3
82, 8
83, 10
84, 13
85, 7
86, 11
87, 5
88, 4
89, 7
90, 7
91, 7
92, 6
93, 3
94, 3
95, 5
96, 6
97, 13
98, 16
99, 5
100, 9
101, 4
102, 9
103, 8
104, 8
105, 8
106, 4
107, 4
108, 5
109, 4
110, 12
111, 12
112, 4
113, 6
114, 7
115, 10
116, 3
117, 10
118, 7
119, 5
120, 3
121, 5
122, 3
123, 7
124, 8
125, 5
126, 8
127, 4
128, 6
129, 9
130, 3
131, 6
132, 9
133, 8
134, 10
135, 5
136, 4
137, 8
138, 5
139, 3
140, 5
141, 4
142, 3
143, 8
144, 3
145, 4
146, 5
147, 4
148, 11
149, 6
150, 3
151, 4
152, 6
153, 8
154, 5
155, 5
156, 3
157, 4
158, 5
159, 8
160, 8
161, 4
162, 4
163, 4
164, 4
165, 8
166, 6
167, 11
168, 8
169, 9
170, 8
171, 8
172, 4
173, 4
174, 7
175, 6
176, 3
177, 6
178, 6
179, 10
180, 3
181, 8
182, 5
183, 6
184, 5
185, 3
186, 6
187, 3
188, 6
189, 3
190, 5
191, 4
192, 5
193, 10
194, 7
195, 3
196, 3
197, 4
198, 6
199, 10
200, 6
201, 5
202, 3
203, 5
204, 3
205, 9
206, 3
207, 3
208, 5
209, 6
210, 5
211, 3
212, 6
213, 4
214, 9
215, 4
216, 4
217, 5
218, 4
219, 3
220, 4
221, 4
222, 4
223, 3
224, 5
225, 4
226, 3
227, 3
228, 4
229, 6
230, 3
231, 4
232, 3
233, 4
234, 5
235, 3
236, 4
237, 4
238, 4
239, 3
240, 7
241, 4
242, 8
243, 8
244, 3
245, 3
246, 5
247, 7
248, 5
249, 3
250, 3
251, 4
252, 4
253, 5
254, 3
255, 3
256, 3
257, 6
258, 4
259, 4
260, 3
261, 5
262, 3
263, 7
264, 4
265, 5
266, 3
267, 3
268, 3
269, 3
270, 4
271, 8
272, 3
273, 4
274, 3
275, 4
276, 4
277, 5
278, 4
279, 3
280, 6
281, 3
282, 4
283, 3
284, 4
285, 5
286, 5
287, 3
288, 7
289, 3
290, 5
291, 3
292, 5
293, 3
294, 3
295, 4
296, 5
297, 5
298, 3
299, 3
300, 3
301, 3
302, 5
303, 3
304, 3
305, 3
306, 3
307, 4
308, 4
309, 5
310, 3
311, 3
312, 4
313, 4
314, 4
315, 3
316, 8
317, 3
318, 5
319, 5
320, 4
321, 3
322, 3
323, 3
324, 3
325, 3
326, 4
327, 4
328, 3
329, 3
330, 7
331, 4
332, 3
333, 5
334, 3
335, 4
336, 3
337, 3
338, 3
339, 3
340, 4
341, 5
342, 3
343, 3
344, 3
345, 3
346, 3
347, 3
348, 4
349, 5
350, 3
351, 3
352, 3
353, 5
354, 4
355, 3
356, 3
357, 3
358, 6
359, 4
360, 3
361, 4
362, 4
363, 3
364, 4
365, 3
366, 4
367, 4
368, 4
369, 3
370, 3
371, 4
372, 4
373, 4
374, 4
375, 4
376, 3
377, 3
378, 3
379, 5
380, 3
381, 3
382, 3
383, 3
384, 3
385, 3
386, 3
387, 3
388, 4
389, 3
390, 6
391, 3
392, 3
393, 4
394, 4
395, 3
396, 3
397, 3
398, 3
399, 4
400, 3
401, 3
402, 3
403, 4
404, 3
405, 3
406, 3
407, 3
408, 3
409, 3
410, 5
411, 3
412, 3
413, 3
414, 3
415, 3
416, 3
417, 3
418, 3
419, 3
420, 3
421, 3
422, 4
423, 3
424, 3
425, 3
426, 4
427, 3
428, 3
429, 3
430, 3
431, 3
432, 3
433, 3
434, 4
435, 3
436, 3
437, 3
438, 3
439, 3
440, 3
441, 3
442, 3
443, 3
444, 4
445, 3
446, 3
447, 4
448, 3
449, 3
450, 3
451, 3
452, 3
453, 3
454, 3
455, 3
456, 3
457, 3
458, 3
459, 3
460, 3
461, 3
462, 3
463, 3
464, 3
465, 3
466, 3
467, 3
468, 3
469, 3
470, 3
471, 3
472, 3
473, 3
474, 3
475, 3
476, 3
477, 3
478, 3
479, 3
480, 3
481, 3
482, 4
483, 3
484, 3
485, 3
486, 3
487, 3
488, 3
489, 3
490, 3
491, 3
492, 3
493, 3
494, 3
495, 3
496, 3
497, 3
498, 3
499, 3
